kaggle_row_idx,student_id,login_frequency,video_watch_time,discussion_posts,task_completion_rate,peer_interaction_count,avg_response_time,assignment_score,exam_score,attendance_rate,stress_level,anxiety_score,motivation_index,resilience_score,intervention_type,engagement_level,post_intervention_mood,risk_level,emotion,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm
764,S0765,11,294.55854855984813,7,0.659228158629745,4,1.090122623875145,69.5188223023477,53.203975287081505,0.9546520732030248,5,1,3,2,Mindfulness,1,4,medium,Sad,0.9097325483045418,0.5143151082735704,0.22068924986522587,0.5,1.0,1.0
765,S0766,21,147.7170976168034,11,0.4361133511021819,22,23.98759566437248,70.78874004948257,63.311868880362525,0.5041115656944457,3,4,3,5,CBT_Session,3,5,medium,Happy,0.007988133619583948,0.19476042471470756,0.38967162188020954,0.5,0.5,1.0
766,S0767,26,120.9326212707624,12,0.3652372836938862,36,19.452295034391987,73.45887480463858,91.94363422640762,0.8680410721685428,5,5,2,4,Mindfulness,3,4,medium,Normal,0.736383015617672,0.09324865351701783,0.8683335288839823,0.25,1.0,1.0
767,S0768,25,44.75041058511744,10,0.5873470558423881,8,19.09462933887144,68.38542540637715,83.46534041615891,0.5760739434597583,1,1,2,3,Peer_Support,3,5,low,Bored,0.15201885036059526,0.41136388190891837,0.7265945814490665,0.25,0.0,1.0
768,S0769,22,292.50774230212454,11,0.41433565366234,14,12.723699731628134,55.030998861129504,64.22866031484995,0.9561148109998,3,3,1,1,CBT_Session,3,3,medium,Normal,0.9126601777105736,0.16356946392126215,0.40499841472908604,0.0,0.5,1.0
769,S0770,27,15.807643218489096,0,0.455247384734623,2,7.901542906825118,65.48159050014229,52.88467014450144,0.946397969794943,1,4,5,5,Peer_Support,4,4,medium,Normal,0.8932121877100436,0.22216501578768688,0.215351150498447,1.0,0.0,0.0
770,S0771,49,223.7822652521005,16,0.5222882059086512,28,4.479078542641546,83.18671803469692,61.35810344993419,0.8269505731846287,4,5,1,2,CBT_Session,4,5,medium,Bored,0.654141513826278,0.3181837813424846,0.35700884068372807,0.0,0.75,1.0
771,S0772,13,232.89394338866745,15,0.4815718805202373,5,7.547518993468664,83.28922007344354,57.04624895364598,0.8361170749003026,5,1,2,3,Peer_Support,2,4,medium,Surprised,0.6724880144994758,0.25986809795348786,0.2849238514778075,0.25,1.0,1.0
772,S0773,33,80.66044765852132,10,0.3613139081841625,16,9.6473381043702,64.31121536199971,50.56535727663123,0.5026695709848443,2,5,5,2,Gamified_Task,2,1,medium,Surprised,0.005102020931118334,0.08762942531165774,0.17657719762283464,1.0,0.25,1.0
773,S0774,34,204.7519486477808,12,0.3629413714017916,25,18.395132230546764,73.0051313278844,84.5999748139394,0.992435783056801,3,3,2,5,Peer_Support,1,1,medium,Normal,0.9853556027444823,0.08996034856716117,0.7455632429349955,0.25,0.5,1.0
774,S0775,41,36.94945187002308,17,0.4352745906639177,20,13.412221144772506,59.67236140059687,55.124193211010294,0.9389163017879072,2,4,1,4,Mindfulness,2,2,medium,Normal,0.8782378352923688,0.1935591157141917,0.25279118847159054,0.0,0.25,1.0
775,S0776,35,84.54370726530315,10,0.3353914315716773,7,2.782123410776102,60.51860407649179,67.25004821006583,0.947553112865046,1,4,1,1,CBT_Session,1,5,medium,Sad,0.8955241747439899,0.050502132404657896,0.45550956115135566,0.0,0.0,1.0
776,S0777,1,238.4915766047569,11,0.738519913773849,20,1.4146672060549816,51.15235442033037,63.15156681016654,0.829622268525436,2,5,1,1,Mindfulness,1,2,medium,Surprised,0.6594888384533912,0.6278801916702462,0.38699171396362486,0.0,0.25,1.0
777,S0778,21,260.7589956897267,5,0.5011287015562313,10,3.3536401292834523,94.83732749538724,98.92464271813785,0.6723934643272682,2,1,5,3,Peer_Support,1,5,low,Bored,0.34479971805150855,0.2878782234437127,0.9850410667208934,1.0,0.25,1.0
778,S0779,48,186.46105967133948,8,0.4958221774383496,37,10.441470415039724,60.53533325374531,63.46553464889323,0.9468243245452403,4,2,4,1,CBT_Session,3,4,medium,Scared,0.8940655249979184,0.2802779899402609,0.3922405850201741,0.75,0.75,1.0
779,S0780,6,156.98314522793996,15,0.5323988059664356,7,22.46343709212742,61.376693846823166,44.79894896780529,0.6457584640755962,4,4,4,4,Peer_Support,5,5,high,Scared,0.2914904987653375,0.3326646203233594,0.08017517824660747,0.75,0.75,1.0
780,S0781,28,56.19816597950429,3,0.7639573919468051,41,15.660257067812095,63.98007163225659,45.38954515432504,0.7813557716711015,5,2,2,2,Gamified_Task,5,1,medium,Normal,0.5628847746024257,0.6643128488218352,0.09004868389643461,0.25,1.0,1.0
781,S0782,17,28.30161959295355,2,0.9094437170384432,23,19.441995697136846,56.37040358477145,75.44522328118389,0.5498654861719412,1,4,5,4,Gamified_Task,4,4,medium,Normal,0.0995633450665494,0.8726846601416952,0.5925153685251224,1.0,0.0,1.0
782,S0783,5,44.118218257332,15,0.8313608527889469,34,11.726615673604616,81.96314415906814,75.96181310429594,0.960977815066375,4,1,3,3,Gamified_Task,1,1,medium,Scared,0.9223933463880665,0.7608510026040397,0.6011516459911123,0.5,0.75,1.0
783,S0784,31,75.93361702786865,11,0.8092704611575665,13,9.318319913485984,53.757147658879326,65.1255394289593,0.5703852288856066,4,1,4,3,Peer_Support,3,4,medium,Sad,0.1406330448481341,0.7292121876563359,0.41999231615021293,0.75,0.75,1.0
784,S0785,5,109.08560555010703,10,0.6390738299205945,13,3.493208572482323,56.71012131631751,65.91062153872178,0.6124484028652036,5,4,5,1,Peer_Support,2,5,high,Sad,0.22482132884899286,0.4854492064342303,0.4331172106606159,1.0,1.0,1.0
785,S0786,38,120.46376239818628,4,0.7856638898771882,9,21.14645951028271,82.23783632950465,43.23595497045227,0.7790670790641074,3,5,5,4,Gamified_Task,2,5,medium,Sad,0.5583040193964173,0.6954018345963798,0.0540452600118666,1.0,0.5,1.0
786,S0787,3,110.43331289081102,17,0.6869336576235081,11,19.012680667641764,66.98303102407213,70.99279062335573,0.8820465001064908,5,1,4,2,Peer_Support,4,1,medium,Happy,0.7644144938262698,0.5539961230027189,0.5180802129891652,0.75,1.0,1.0
787,S0788,23,79.32604633720702,18,0.4513753697305702,37,4.8667162447476775,85.39739133505945,70.2843685228211,0.8096756529681495,2,1,5,4,Mindfulness,4,3,low,Bored,0.6195662368872965,0.2166193483213874,0.5062369099476932,1.0,0.25,1.0
788,S0789,37,157.82003155799245,5,0.4460118574187355,43,12.781992969153992,77.8712372335071,48.97295911341667,0.616066956400078,2,3,5,2,Peer_Support,1,5,medium,Happy,0.2320637640683152,0.20893749386015603,0.14995570459572471,1.0,0.25,1.0
789,S0790,37,249.33297138754008,17,0.5074744048126985,45,12.209620582188633,62.80105865307566,46.23036316665566,0.5004715212637452,4,1,4,2,Mindfulness,1,3,medium,Normal,0.0007026849642779442,0.29696681428423,0.1041053635444078,0.75,0.75,1.0
790,S0791,10,91.11402615672895,5,0.9375618696788692,33,15.377105711790158,82.5413975244664,47.41434943596943,0.8785752901537196,4,3,1,4,Gamified_Task,2,4,medium,Sad,0.7574669627276358,0.912956695282891,0.1238990828169183,0.0,0.75,1.0
791,S0792,10,283.2922355396476,3,0.6831903882658081,40,22.762298561799007,55.81368401464403,46.06169478947551,0.9926036629555468,5,1,2,5,Peer_Support,2,3,medium,Sad,0.9856916097372144,0.5486348506231273,0.10128558886071248,0.25,1.0,1.0
792,S0793,19,263.26763189991584,11,0.8137337639013085,9,14.334743160537032,76.82051915400152,76.5824917322056,0.9049565601530452,5,1,3,4,Gamified_Task,2,1,medium,Scared,0.8102683479032731,0.7356047230138453,0.6115280657501111,0.5,1.0,1.0
793,S0794,17,56.91162129211179,18,0.5425911318715833,16,13.424997135908228,71.85740525225174,51.78895914417512,0.7301033090783077,1,5,2,2,CBT_Session,2,2,medium,Scared,0.4603043825806905,0.34726251059985247,0.19703320500670463,0.25,0.0,1.0
794,S0795,21,238.0200274595574,1,0.5854010394656577,16,2.1574274574972705,63.39367914087204,55.08580913124781,0.9518836306995532,2,5,1,3,Peer_Support,5,2,medium,Sad,0.9041915868964614,0.40857671303224197,0.252149488716244,0.0,0.25,1.0
795,S0796,14,176.63034087215232,16,0.3878959050460759,2,2.4468719484145502,80.200249886975,50.414328649086386,0.704923836559175,5,1,1,3,Peer_Support,1,1,medium,Surprised,0.40990836195559965,0.12570131166336063,0.1740523218424188,0.0,1.0,1.0
796,S0797,9,174.3068550297114,10,0.4199064704751692,30,5.3089762005161445,93.56667961701412,97.4701182669102,0.7624670421217338,3,4,5,1,Gamified_Task,1,2,medium,Scared,0.5250795027394675,0.17154822886077925,0.9607245274089223,1.0,0.5,1.0
797,S0798,46,123.4024012868706,10,0.8791495883783018,0,1.7468277489102104,99.94523498815384,91.27704778911011,0.7385648836978416,1,4,2,3,Gamified_Task,2,1,medium,Bored,0.47723999108967563,0.8292960979706837,0.8571896286946862,0.25,0.0,1.0
798,S0799,1,155.3343697627828,15,0.7093870421822175,11,18.097116598110286,80.38813843717122,53.82969024109126,0.7238119363327624,5,1,1,5,Gamified_Task,3,5,medium,Happy,0.4477123733396824,0.5861548321309665,0.2311498662298559,0.0,1.0,1.0
799,S0800,45,125.1818454544712,1,0.5362727261186733,38,17.636596991861154,70.2352937164585,59.65397763532757,0.8875953846469529,4,4,2,2,CBT_Session,2,3,medium,Bored,0.775520433378216,0.3382130164253423,0.32851950017903453,0.25,0.75,1.0
800,S0801,13,166.5224594403834,1,0.8619958462968822,3,4.129293391927788,61.26035501081008,52.59357053829983,0.763384453634746,5,1,1,4,CBT_Session,4,2,medium,Scared,0.5269156766107164,0.8047277661624005,0.21048458740153486,0.0,1.0,1.0
801,S0802,4,192.1055153040644,7,0.4725639339465881,41,20.22981471829146,62.854804469755585,69.51255756764942,0.658358561012608,4,5,3,4,Gamified_Task,3,5,high,Sad,0.3167092456883831,0.2469665270144904,0.49333388077069873,0.5,0.75,1.0
802,S0803,1,205.54810385862405,12,0.9832228890201428,12,4.560078801460575,73.97274890748828,41.17663194845522,0.6290790838292392,4,2,1,5,Peer_Support,4,2,medium,Normal,0.2581071786711444,0.9783543833532949,0.019617781547565882,0.0,0.75,1.0
803,S0804,49,164.4195458422336,9,0.5413723254223188,33,7.927038500939252,68.36388506403546,80.28208053380774,0.5188736584837167,2,3,2,3,Peer_Support,3,4,medium,Surprised,0.03753405568416701,0.3455168832543162,0.673377281455188,0.25,0.25,1.0
804,S0805,40,219.2123995253322,7,0.5361176679058592,41,6.726468680711395,95.6907261312472,71.38948898905849,0.791597580941523,2,4,5,2,Gamified_Task,4,1,medium,Scared,0.5833834737248245,0.3379909353421633,0.524712161593717,1.0,0.25,1.0
805,S0806,32,50.97063428989668,3,0.5183383338756936,20,9.563063267180098,68.41477338278548,93.9183356980662,0.6149807077005172,5,4,2,3,Mindfulness,2,1,high,Bored,0.22988966721916748,0.3125266036698021,0.9013463159323302,0.25,1.0,1.0
806,S0807,34,71.47492236164916,14,0.3854780611470015,21,6.857266615469123,68.67222955727178,49.86356105970485,0.5740669610081915,5,5,4,1,CBT_Session,2,5,high,Normal,0.148001930270371,0.1222383709888919,0.16484466519034113,0.75,1.0,1.0
807,S0808,28,247.4331511815383,0,0.3777960031324087,3,12.245871308084398,69.17672562169885,88.2465547636679,0.8269149819138388,3,4,2,3,CBT_Session,3,4,medium,Scared,0.6540702788782291,0.11123579502749692,0.8065262639601686,0.25,0.5,0.0
808,S0809,31,103.5331135754604,10,0.7536735241738863,17,10.370381271157765,91.8310105183829,87.51766086800293,0.8406046289107745,1,1,3,1,Mindfulness,4,3,low,Sad,0.6814697302322461,0.6495838483204667,0.7943407162691459,0.5,0.0,1.0
809,S0810,8,16.639209243074873,6,0.9125826311906328,4,23.69109828792451,82.5394160423451,47.63087135301322,0.876077446128833,1,1,3,4,Gamified_Task,5,4,low,Sad,0.7524675967202346,0.8771803488399789,0.1275188663848431,0.5,0.0,1.0
810,S0811,39,54.599433403729016,16,0.8533643571901715,18,2.2863060529491905,80.70844251594463,63.913553448647654,0.7517884481692958,5,2,3,2,Peer_Support,3,4,medium,Sad,0.5037065911081728,0.7923653739003093,0.399730501568181,0.5,1.0,1.0
811,S0812,26,74.84818600393027,19,0.3987753158149457,1,4.2701716569090875,66.70715111919311,50.20915846867101,0.9470273026019432,2,2,1,1,Peer_Support,3,3,low,Sad,0.8944717799869484,0.1412832746181214,0.170622315042943,0.0,0.25,1.0
812,S0813,34,287.6236374894303,17,0.6819074852544464,11,2.214995559897857,90.89520884162198,55.28323002745293,0.968171376699114,3,2,3,3,CBT_Session,1,3,medium,Scared,0.9367910618340876,0.546797421407311,0.25544994405030497,0.5,0.5,1.0
813,S0814,3,176.1820143899463,11,0.3739140821836479,16,15.394347484594643,51.918193067785054,55.79477048983266,0.9036854698962448,1,1,2,3,Mindfulness,3,4,low,Surprised,0.807724295769163,0.1056759398384659,0.2640018069994785,0.25,0.0,1.0
814,S0815,12,280.4919147381139,8,0.3317062505291542,9,2.2537133805155505,93.53985861690566,73.37418364154637,0.8177967410040936,5,2,5,4,Peer_Support,5,2,medium,Surprised,0.6358203708786514,0.045224056624075304,0.5578920132619015,1.0,1.0,1.0
815,S0816,1,176.79737164402124,4,0.759470101569337,33,20.238113959650835,75.63749498969648,64.68465590562793,0.6518604767955943,2,2,3,5,CBT_Session,2,2,low,Bored,0.30370350913153654,0.6578859573371391,0.41262168617005746,0.5,0.25,1.0
816,S0817,44,149.012787639977,9,0.6746066335762452,5,12.774588505684338,69.91251174317064,96.86396824037833,0.9914724608101106,2,1,2,5,Peer_Support,4,4,low,Scared,0.9834275398044852,0.5363408256591798,0.9505909948054144,0.25,0.25,1.0
817,S0818,5,100.98103044628786,3,0.3574165796480296,7,13.121175365375276,74.85836403588428,47.58220851682031,0.6370680835959692,2,5,1,3,Peer_Support,1,2,medium,Sad,0.2740969416303187,0.08204750270916528,0.12670532779611876,0.0,0.25,1.0
818,S0819,30,185.8475738856789,4,0.3244574724841919,10,13.916673677380468,83.37077652669154,98.42152809101194,0.6013284609952155,4,4,1,5,Peer_Support,4,3,high,Surprised,0.2025650715185856,0.03484204298717131,0.9766300657242383,0.0,0.75,1.0
819,S0820,30,50.36742713908365,9,0.992829489386534,11,4.928715245042847,50.63827132589487,53.83831841285584,0.7210770568932914,2,3,5,2,CBT_Session,2,3,medium,Scared,0.4422385874796333,0.9921133721634813,0.23129411081627504,1.0,0.25,1.0
820,S0821,17,270.49587191488473,10,0.3210149325043503,8,5.546876971633213,93.57759282291238,86.37243618291119,0.5284202853561942,5,1,5,5,Mindfulness,3,2,medium,Normal,0.05664136638735395,0.029911488237858663,0.7751950078195086,1.0,1.0,1.0
821,S0822,48,250.50639749097223,9,0.6111697771351117,1,8.332798426079108,72.33697626556965,60.33819557036928,0.9892472323358954,3,1,2,2,Gamified_Task,5,3,medium,Surprised,0.9789738063119793,0.44548381437134266,0.339958161317632,0.25,0.5,1.0
822,S0823,47,102.08411988425374,7,0.6532333172253868,7,14.650417563902582,67.14832598500391,48.58488372503883,0.7942167782082123,5,3,5,3,Mindfulness,1,1,medium,Surprised,0.5886257249027618,0.505729036962644,0.14346791373766554,1.0,1.0,1.0
823,S0824,23,286.31128300437535,1,0.3820961034603115,10,5.832708846624934,56.912278281702854,91.4733511147744,0.7784760458320876,2,3,5,3,Peer_Support,5,3,medium,Bored,0.5571210826637931,0.11739458482178067,0.8604714006384698,1.0,0.25,1.0
824,S0825,15,249.30822255051476,7,0.4183432449078014,35,3.675629724065008,71.97326871792211,58.53165395418779,0.82789813994986,3,2,1,3,Mindfulness,5,4,medium,Surprised,0.6560380426041528,0.16930930954813062,0.3097566475572324,0.0,0.5,1.0
825,S0826,37,203.22899689216152,15,0.5462635044872467,9,23.31268838762394,74.81613856421895,79.53132425361053,0.7485118238886033,1,3,2,4,Peer_Support,5,5,medium,Normal,0.49714851787192926,0.35252224159714907,0.6608262414326457,0.25,0.0,1.0
826,S0827,21,45.31095422632969,4,0.8331731133495637,20,1.505581740621327,70.1823347246739,73.9866211051976,0.5160317585472708,1,4,5,5,CBT_Session,5,2,medium,Sad,0.03184607124752947,0.7634466006120407,0.5681306583726314,1.0,0.0,1.0
827,S0828,14,148.68786668394097,2,0.6549576968421866,19,19.462040322728495,83.93300469134485,68.30537856345245,0.8061556444201984,5,4,2,1,CBT_Session,2,2,medium,Happy,0.6125210367446705,0.5081987680794986,0.4731524285528511,0.25,1.0,1.0
828,S0829,2,156.77119090555777,11,0.746531312187073,47,19.124808440225507,71.0448264379613,69.74916835891234,0.8580869384782153,3,4,3,1,CBT_Session,5,3,medium,Bored,0.7164600912441976,0.6393544632041314,0.49728950736915534,0.5,0.5,1.0
829,S0830,11,77.43989392596023,12,0.9896221885634722,7,7.835924618437208,98.07087889232866,83.93427484553726,0.7083745303120266,5,4,1,3,Peer_Support,5,3,medium,Normal,0.416814830445257,0.9875197371154579,0.7344341626105183,0.0,1.0,1.0
830,S0831,39,33.189964364197564,12,0.8376038047192467,35,4.119412168168209,79.96387589117958,45.26637484740643,0.8786477860355965,3,4,1,5,Mindfulness,2,5,medium,Bored,0.7576120612381594,0.7697924285482306,0.0879895396807936,0.0,0.5,1.0
831,S0832,38,235.2498528367909,9,0.6040530486988523,28,4.349458874224739,90.37389678259544,80.09083971747431,0.6135006496692104,3,2,1,2,Gamified_Task,4,5,medium,Scared,0.22692737184084333,0.43529092789901713,0.6701801438446787,0.0,0.5,1.0
832,S0833,34,45.39016511607456,3,0.612509345257584,41,17.040927196455428,55.467795155473944,93.74872608391472,0.610638295533092,5,1,4,1,Gamified_Task,2,4,medium,Sad,0.22119844888701556,0.4474024018117093,0.89851080577867,0.75,1.0,1.0
833,S0834,38,182.34431766291468,8,0.7331404539287034,11,15.784551594981997,69.86456464729528,43.46729182119185,0.580708493843787,3,3,2,3,CBT_Session,3,1,medium,Surprised,0.1612947752857128,0.6201754964616114,0.05791271759951244,0.25,0.5,1.0
834,S0835,34,281.57026042626154,1,0.765755645893233,13,19.003150507781896,66.84238507235764,48.43920035402,0.6859973798945809,2,1,3,1,Gamified_Task,2,4,low,Scared,0.3720275803107891,0.6668883859508007,0.14103239921916444,0.5,0.25,1.0
835,S0836,18,264.07050585343234,18,0.6504976480856699,47,22.562066965179408,78.47411940682959,82.99791620212189,0.9235060176945418,3,3,5,1,Peer_Support,4,2,medium,Surprised,0.8473945761884443,0.5018108932233228,0.7187802478595519,1.0,0.5,1.0
836,S0837,30,90.54826088728572,0,0.751402855970486,49,16.914329355131613,93.05567600307128,66.23689889467705,0.9139560310745322,3,2,3,1,Mindfulness,3,3,medium,Normal,0.8282805410431233,0.6463316990469804,0.4385718705296858,0.5,0.5,0.0
837,S0838,15,256.92010488986693,6,0.3164727460898691,20,4.5845853406832,53.91691088810033,64.2129172488213,0.6914121039817519,5,2,2,3,Gamified_Task,3,4,medium,Sad,0.38286500141120716,0.023405972273098652,0.4047352243209402,0.25,1.0,1.0
838,S0839,27,10.096426774941929,16,0.6007360047277909,21,6.599180185604446,53.62873990223554,48.217998072654154,0.7945593679901183,1,5,1,3,Gamified_Task,1,3,medium,Happy,0.5893114089138844,0.43054011396483916,0.1373343699655547,0.0,0.0,1.0
839,S0840,34,15.129464787844594,2,0.4952566532514337,20,20.370455810081634,92.51588540787996,70.40620244306729,0.8604081582374579,4,5,4,4,Mindfulness,5,3,medium,Happy,0.7211059486494023,0.27946802172435725,0.5082737126351266,0.75,0.75,1.0
840,S0841,38,184.74041751443085,19,0.3904221116701772,43,5.814039744186797,60.64250430191787,47.592718671782634,0.6206033873140115,3,2,2,4,Gamified_Task,3,4,medium,Surprised,0.24114330557694608,0.12931945412245882,0.12688103511826143,0.25,0.5,1.0
841,S0842,33,115.79148355191354,19,0.3696825589661425,49,2.6680132899530724,83.43766272249069,68.59722737863243,0.5840705429473736,4,2,2,4,Mindfulness,3,4,medium,Scared,0.16802382395177085,0.09961536914965197,0.478031516822207,0.25,0.75,1.0
842,S0843,24,122.07364393615266,2,0.7222345159302672,29,17.17544124297176,77.14390661804026,85.8169179376994,0.9860479966061556,3,3,5,1,Peer_Support,4,5,medium,Sad,0.972570624128636,0.6045555400605899,0.7659079303579998,1.0,0.5,1.0
843,S0844,15,173.68791629687593,2,0.6665203830068283,38,10.258106176273268,91.64467974436148,55.49586147322981,0.8087786566048092,5,2,3,5,Peer_Support,3,1,medium,Sad,0.6177709233757374,0.5247593476276581,0.2590046872557773,0.5,1.0,1.0
844,S0845,30,65.61691212163956,16,0.4775088818974584,19,22.160921208555784,56.25444549182018,68.84717009078364,0.990707860916832,5,1,3,3,Peer_Support,4,5,medium,Normal,0.981897214180613,0.2540488954828414,0.4822100246366584,0.5,1.0,1.0
