persona_id,enrollment_id,gender,match_score,result_match,engagement_match,n_weeks,rank
P0788,585779_BBB_2013J,F,0.8986,True,True,39,9
P0788,394331_BBB_2014B,F,0.8975,True,True,34,10
P0789,680765_CCC_2014J,F,0.9942,True,True,39,1
P0789,389362_DDD_2013J,F,0.9882,True,True,38,2
P0789,165806_FFF_2013B,F,0.9881,True,True,35,3
P0789,524261_DDD_2013B,F,0.9866,True,True,35,4
P0789,557764_DDD_2013B,F,0.9844,True,True,35,5
P0789,653762_BBB_2014J,F,0.983,True,True,38,6
P0789,627660_BBB_2014J,F,0.9827,True,True,38,7
P0789,2686035_FFF_2014J,F,0.9825,True,True,39,8
P0789,2464683_DDD_2014J,F,0.9824,True,True,38,9
P0789,2574990_AAA_2014J,F,0.9772,True,True,39,10
P0790,392427_FFF_2013J,M,0.9967,True,True,39,1
P0790,2655683_DDD_2013B,M,0.9932,True,True,35,2
P0790,506930_FFF_2013B,M,0.9923,True,True,35,3
P0790,516620_FFF_2013J,M,0.9894,True,True,39,4
P0790,2621734_FFF_2013J,M,0.9852,True,True,39,5
P0790,503469_CCC_2014B,M,0.9848,True,True,35,6
P0790,584210_FFF_2013J,M,0.9844,True,True,39,7
P0790,546329_FFF_2013B,M,0.9824,True,True,35,8
P0790,387944_EEE_2014J,M,0.9808,True,True,39,9
P0790,560064_CCC_2014J,M,0.9808,True,True,39,10
P0791,650354_BBB_2014J,F,0.9983,True,True,38,1
P0791,586120_GGG_2013J,F,0.9959,True,True,38,2
P0791,616354_BBB_2014B,F,0.9942,True,True,34,3
P0791,494911_CCC_2014J,F,0.9937,True,True,39,4
P0791,509873_DDD_2013B,F,0.9936,True,True,35,5
P0791,556062_BBB_2013J,F,0.9935,True,True,39,6
P0791,2626410_BBB_2014B,F,0.9932,True,True,34,7
P0791,610573_GGG_2013J,F,0.9932,True,True,38,8
P0791,2067146_GGG_2013J,F,0.9929,True,True,38,9
P0791,557504_DDD_2013B,F,0.9923,True,True,35,10
P0792,654755_EEE_2014J,M,0.9956,True,True,39,1
P0792,548344_BBB_2013B,M,0.995,True,True,35,2
P0792,496185_DDD_2013J,M,0.9944,True,True,38,3
P0792,589691_GGG_2013J,M,0.9939,True,True,38,4
P0792,532941_DDD_2013J,M,0.9938,True,True,38,5
P0792,604655_CCC_2014B,M,0.993,True,True,35,6
P0792,610537_DDD_2014J,M,0.9925,True,True,38,7
P0792,524374_DDD_2013B,M,0.9921,True,True,35,8
P0792,609655_DDD_2014J,M,0.992,True,True,38,9
P0792,572909_DDD_2013J,M,0.9919,True,True,38,10
P0793,552991_BBB_2013B,M,0.9974,True,True,35,1
P0793,696072_DDD_2014J,M,0.9956,True,True,38,2
P0793,596108_BBB_2013J,M,0.9951,True,True,39,3
P0793,653319_DDD_2014J,M,0.9949,True,True,38,4
P0793,2638532_GGG_2013J,M,0.9941,True,True,38,5
P0793,2641657_BBB_2014B,M,0.9929,True,True,34,6
P0793,613416_BBB_2013J,M,0.9928,True,True,39,7
P0793,623804_GGG_2014B,M,0.9928,True,True,35,8
P0793,338076_DDD_2013B,M,0.9926,True,True,35,9
P0793,648049_GGG_2014J,M,0.9913,True,True,39,10
P0794,574830_CCC_2014B,F,0.9972,True,True,35,1
P0794,610701_DDD_2013J,F,0.9957,True,True,38,2
P0794,692474_BBB_2014J,F,0.9943,True,True,38,3
P0794,588590_CCC_2014B,F,0.9942,True,True,35,4
P0794,2641682_BBB_2014B,F,0.9935,True,True,34,5
P0794,563769_BBB_2013J,F,0.9933,True,True,39,6
P0794,95356_DDD_2013B,F,0.9927,True,True,35,7
P0794,680764_DDD_2014J,F,0.9923,True,True,38,8
P0794,544519_BBB_2013B,F,0.992,True,True,35,9
P0794,504862_DDD_2013J,F,0.991,True,True,38,10
P0795,568539_GGG_2013J,F,0.8875,True,True,38,1
P0795,545697_BBB_2013B,F,0.8797,True,True,35,2
P0795,589585_DDD_2014J,F,0.8788,True,True,38,3
P0795,685436_GGG_2014J,F,0.8721,True,True,39,4
P0795,467413_DDD_2013B,F,0.8622,True,True,35,5
P0795,632704_BBB_2014B,F,0.8601,True,True,34,6
P0795,506804_BBB_2013J,F,0.8533,True,True,39,7
P0795,680787_BBB_2014J,F,0.8523,True,True,38,8
P0795,586995_BBB_2014B,F,0.8514,True,True,34,9
P0795,622208_BBB_2014B,F,0.8511,True,True,34,10
P0796,173004_DDD_2013J,F,0.9986,True,True,38,1
P0796,586946_DDD_2014B,F,0.9964,True,True,35,2
P0796,533198_FFF_2014B,F,0.9955,True,True,35,3
P0796,677601_DDD_2014J,F,0.9954,True,True,38,4
P0796,344396_CCC_2014B,F,0.9954,True,True,35,5
P0796,397292_FFF_2013J,F,0.9948,True,True,39,6
P0796,485439_BBB_2013J,F,0.9936,True,True,39,7
P0796,502051_DDD_2013J,F,0.9934,True,True,38,8
P0796,613611_GGG_2014B,F,0.9931,True,True,35,9
P0796,407876_EEE_2013J,F,0.9931,True,True,39,10
P0797,574065_BBB_2013J,F,0.9321,True,True,39,1
P0797,520006_BBB_2013J,F,0.9292,True,True,39,2
P0797,577824_BBB_2013J,F,0.9255,True,True,39,3
P0797,2680885_BBB_2013J,F,0.9251,True,True,39,4
P0797,325308_BBB_2014B,F,0.9242,True,True,34,5
P0797,619483_GGG_2014B,F,0.9238,True,True,35,6
P0797,624767_GGG_2014J,F,0.9199,True,True,39,7
P0797,478444_BBB_2013B,F,0.9173,True,True,35,8
P0797,484435_CCC_2014J,F,0.9158,True,True,39,9
P0797,634851_BBB_2014B,F,0.9156,True,True,34,10
P0798,680506_FFF_2014J,F,0.9953,True,True,39,1
P0798,2162410_FFF_2013J,F,0.9915,True,True,39,2
P0798,627717_FFF_2014B,F,0.9864,True,True,35,3
P0798,574310_CCC_2014J,F,0.9858,True,True,39,4
P0798,2682682_FFF_2014J,F,0.985,True,True,39,5
P0798,294219_FFF_2014J,F,0.9848,True,True,39,6
P0798,571316_FFF_2014B,F,0.9843,True,True,35,7
P0798,2197766_FFF_2014J,F,0.9839,True,True,39,8
P0798,2419115_CCC_2014B,F,0.9817,True,True,35,9
P0798,549300_FFF_2013J,F,0.9812,True,True,39,10
P0799,512706_DDD_2013J,M,0.7993,True,True,38,1
P0799,1928947_FFF_2014B,M,0.7983,True,True,35,2
P0799,240486_CCC_2014J,M,0.7977,True,True,39,3
P0799,625802_FFF_2014J,M,0.7975,True,True,39,4
P0799,603848_FFF_2014B,M,0.7973,True,True,35,5
P0799,117435_DDD_2014B,M,0.7969,True,False,35,6
P0799,398656_FFF_2013B,M,0.7964,True,True,35,7
P0799,546195_BBB_2013J,M,0.7964,True,False,39,8
P0799,526876_CCC_2014B,M,0.7961,True,True,35,9
P0799,628307_FFF_2014B,M,0.795,True,True,35,10
P0800,603111_FFF_2014B,F,0.9908,True,True,35,1
P0800,476629_FFF_2014J,F,0.9902,True,True,39,2
P0800,2654409_FFF_2013B,F,0.9869,True,True,35,3
P0800,689399_CCC_2014J,F,0.9865,True,True,39,4
P0800,610172_FFF_2013J,F,0.9854,True,True,39,5
P0800,606002_FFF_2013J,F,0.9829,True,True,39,6
P0800,595354_FFF_2013J,F,0.9794,True,True,39,7
P0800,642449_FFF_2014J,F,0.9791,True,True,39,8
P0800,677546_FFF_2014J,F,0.9788,True,True,39,9
P0800,694836_FFF_2014J,F,0.9771,True,True,39,10
P0801,99075_DDD_2014J,M,0.8101,True,True,38,1
P0801,610828_DDD_2014J,M,0.807,True,True,38,2
P0801,100561_DDD_2014J,M,0.8043,True,True,38,3
P0801,696132_DDD_2014J,M,0.8016,True,True,38,4
P0801,629878_DDD_2014J,M,0.8014,True,True,38,5
P0801,595514_CCC_2014B,M,0.7996,True,True,35,6
P0801,543481_DDD_2013J,M,0.7994,True,True,38,7
P0801,2458925_CCC_2014J,M,0.7989,True,True,39,8
P0801,632551_DDD_2014B,M,0.797,True,True,35,9
P0801,1661490_DDD_2014J,M,0.7965,True,True,38,10
P0802,367535_BBB_2014B,F,0.8265,True,True,34,1
P0802,627550_BBB_2014B,F,0.8264,True,True,34,2
P0802,582390_BBB_2013J,F,0.8196,True,True,39,3
P0802,613170_BBB_2014B,F,0.8157,True,True,34,4
P0802,628347_DDD_2014B,F,0.8122,True,True,35,5
P0802,364871_BBB_2013J,F,0.8086,True,True,39,6
P0802,599836_BBB_2013J,F,0.8079,True,True,39,7
P0802,248716_BBB_2013J,F,0.8041,True,True,39,8
P0802,557024_BBB_2013B,F,0.802,True,True,35,9
P0802,559382_BBB_2013J,F,0.8009,True,True,39,10
P0803,537672_FFF_2013B,M,0.7991,True,True,35,1
P0803,630585_CCC_2014B,M,0.7987,True,True,35,2
P0803,592051_CCC_2014B,M,0.798,True,True,35,3
P0803,609891_CCC_2014J,M,0.7974,True,True,39,4
P0803,575039_CCC_2014J,M,0.7954,True,True,39,5
P0803,535259_CCC_2014J,M,0.7953,True,True,39,6
P0803,629906_EEE_2014B,M,0.7953,True,True,35,7
P0803,624156_CCC_2014J,M,0.7934,True,True,39,8
P0803,353804_CCC_2014B,M,0.7931,True,True,35,9
P0803,319042_CCC_2014B,M,0.7914,True,True,35,10
P0804,607679_FFF_2014J,M,0.9907,True,True,39,1
P0804,391891_FFF_2013B,M,0.9883,True,True,35,2
P0804,1615392_FFF_2014B,M,0.9881,True,True,35,3
P0804,473789_FFF_2013B,M,0.9881,True,True,35,4
P0804,682569_FFF_2014J,M,0.9877,True,True,39,5
P0804,525624_FFF_2013B,M,0.9871,True,True,35,6
P0804,573639_FFF_2013J,M,0.9863,True,True,39,7
P0804,533535_FFF_2013B,M,0.986,True,True,35,8
P0804,635795_FFF_2014J,M,0.9856,True,True,39,9
P0804,605048_FFF_2013J,M,0.9848,True,True,39,10
P0805,619297_DDD_2014B,F,0.9995,True,True,35,1
P0805,2677097_DDD_2013J,F,0.9977,True,True,38,2
P0805,473008_DDD_2013B,F,0.9975,True,True,35,3
P0805,2475591_BBB_2014J,F,0.9971,True,True,38,4
P0805,2460752_DDD_2013B,F,0.9967,True,True,35,5
P0805,687379_BBB_2014J,F,0.9964,True,True,38,6
P0805,2484726_DDD_2014J,F,0.9963,True,True,38,7
P0805,380253_DDD_2013J,F,0.9961,True,True,38,8
P0805,534133_BBB_2013J,F,0.996,True,True,39,9
P0805,609265_DDD_2014B,F,0.9957,True,True,35,10
P0806,2458203_GGG_2013J,F,0.9964,True,True,38,1
P0806,553280_CCC_2014B,F,0.9954,True,True,35,2
P0806,637722_GGG_2014J,F,0.9914,True,True,39,3
P0806,603165_BBB_2013J,F,0.987,True,True,39,4
P0806,2351589_GGG_2014B,F,0.9865,True,True,35,5
P0806,636387_CCC_2014J,F,0.9862,True,True,39,6
P0806,584969_GGG_2013J,F,0.9856,True,True,38,7
P0806,507149_BBB_2014J,F,0.9849,True,True,38,8
P0806,682123_GGG_2014J,F,0.9845,True,True,39,9
P0806,439806_BBB_2014J,F,0.9841,True,True,38,10
P0807,297166_CCC_2014J,F,0.9964,True,True,39,1
P0807,646952_DDD_2014J,F,0.9961,True,True,38,2
P0807,548173_DDD_2013J,F,0.9949,True,True,38,3
P0807,650341_CCC_2014J,F,0.9938,True,True,39,4
P0807,626018_DDD_2014B,F,0.9911,True,True,35,5
P0807,242254_FFF_2014B,F,0.991,True,True,35,6
P0807,414258_FFF_2013B,F,0.9902,True,True,35,7
P0807,647045_FFF_2014J,F,0.9878,True,True,39,8
P0807,692175_BBB_2014J,F,0.9871,True,True,38,9
P0807,578450_EEE_2013J,F,0.9844,True,True,39,10
P0808,1797614_BBB_2013B,M,0.9876,True,True,35,1
P0808,681799_DDD_2014J,M,0.9857,True,True,38,2
P0808,420762_DDD_2014J,M,0.98,True,True,38,3
P0808,684407_DDD_2014J,M,0.9727,True,True,38,4
P0808,502554_CCC_2014B,M,0.9682,True,True,35,5
P0808,618737_DDD_2014J,M,0.9682,True,True,38,6
P0808,555674_BBB_2013B,M,0.9605,True,True,35,7
P0808,466360_CCC_2014J,M,0.9596,True,True,39,8
P0808,2091387_DDD_2014B,M,0.9583,True,True,35,9
P0808,634280_BBB_2014B,M,0.9582,True,True,34,10
P0809,268301_BBB_2014B,M,0.986,True,True,34,1
P0809,679127_GGG_2014J,M,0.9848,True,True,39,2
P0809,293754_BBB_2013J,M,0.9825,True,True,39,3
P0809,592471_BBB_2013J,M,0.9815,True,True,39,4
P0809,645876_GGG_2014J,M,0.9774,True,True,39,5
P0809,608164_BBB_2014B,M,0.9655,True,True,34,6
P0809,598918_BBB_2014B,M,0.9649,True,True,34,7
P0809,644226_GGG_2014J,M,0.9635,True,True,39,8
P0809,614629_BBB_2014B,M,0.9634,True,True,34,9
P0809,604110_GGG_2013J,M,0.9618,True,True,38,10
P0810,620484_CCC_2014J,M,0.7978,True,True,39,1
P0810,2232340_DDD_2014J,M,0.7954,True,True,38,2
P0810,581253_FFF_2013J,M,0.7931,True,True,39,3
P0810,317801_CCC_2014J,M,0.793,True,True,39,4
P0810,545245_DDD_2013B,M,0.7929,True,True,35,5
P0810,165733_DDD_2013B,M,0.7918,True,True,35,6
P0810,592634_FFF_2013J,M,0.7881,True,True,39,7
P0810,353804_CCC_2014B,M,0.7878,True,True,35,8
P0810,624156_CCC_2014J,M,0.7874,True,True,39,9
P0810,586750_CCC_2014J,M,0.7869,True,True,39,10
P0811,551573_DDD_2013B,M,0.9982,True,True,35,1
P0811,2639641_AAA_2013J,M,0.9946,True,True,39,2
P0811,643267_EEE_2014J,M,0.9934,True,True,39,3
P0811,610099_CCC_2014B,M,0.9912,True,True,35,4
P0811,630165_EEE_2014B,M,0.9895,True,True,35,5
P0811,282193_DDD_2013B,M,0.9878,True,True,35,6
P0811,342974_CCC_2014B,M,0.9868,True,True,35,7
P0811,625782_CCC_2014B,M,0.9867,True,True,35,8
P0811,502465_CCC_2014B,M,0.9848,True,True,35,9
P0811,610575_CCC_2014B,M,0.984,True,True,35,10
P0812,572880_DDD_2014J,F,0.9699,True,True,38,1
P0812,694673_DDD_2014J,F,0.9672,True,True,38,2
P0812,626217_DDD_2014B,F,0.9523,True,True,35,3
P0812,688525_DDD_2014J,F,0.9399,True,True,38,4
P0812,640178_DDD_2014J,F,0.9373,True,True,38,5
P0812,504064_DDD_2014J,F,0.9365,True,True,38,6
P0812,411549_DDD_2014J,F,0.9324,True,True,38,7
P0812,511506_BBB_2014B,F,0.9282,True,True,34,8
P0812,240236_DDD_2014J,F,0.9232,True,True,38,9
P0812,505561_DDD_2014B,F,0.9154,True,True,35,10
P0813,338958_FFF_2014B,F,0.9965,True,True,35,1
P0813,573462_EEE_2013J,F,0.9958,True,True,39,2
P0813,583606_DDD_2013J,F,0.9945,True,True,38,3
P0813,547755_BBB_2013B,F,0.9937,True,True,35,4
P0813,399794_DDD_2013J,F,0.9919,True,True,38,5
P0813,242254_FFF_2014B,F,0.9912,True,True,35,6
P0813,586113_DDD_2013J,F,0.9885,True,True,38,7
P0813,548173_DDD_2013J,F,0.9881,True,True,38,8
P0813,692175_BBB_2014J,F,0.9877,True,True,38,9
P0813,366164_CCC_2014J,F,0.9868,True,True,39,10
P0814,480716_DDD_2013J,M,0.8,True,True,38,1
P0814,2393230_FFF_2013J,M,0.7998,True,True,39,2
P0814,571131_DDD_2013J,M,0.7992,True,True,38,3
P0814,466203_FFF_2013B,M,0.7992,True,True,35,4
P0814,2684847_DDD_2014B,M,0.7986,True,True,35,5
P0814,1832492_DDD_2014J,M,0.7986,True,True,38,6
P0814,585574_FFF_2013J,M,0.7978,True,True,39,7
P0814,285412_DDD_2014B,M,0.7976,True,True,35,8
P0814,2574909_EEE_2013J,M,0.7972,True,True,39,9
P0814,633544_CCC_2014J,M,0.7971,True,True,39,10
P0815,471925_BBB_2014B,M,0.8587,True,True,34,1
P0815,554004_BBB_2014B,M,0.8364,True,True,34,2
P0815,635244_BBB_2014B,M,0.8266,True,True,34,3
P0815,2432655_DDD_2014J,M,0.8223,True,True,38,4
P0815,495615_DDD_2014J,M,0.8216,True,True,38,5
P0815,689503_GGG_2014J,M,0.813,True,True,39,6
P0815,138704_DDD_2014B,M,0.808,True,True,35,7
P0815,553367_DDD_2014J,M,0.8072,True,True,38,8
P0815,628099_DDD_2014B,M,0.8068,True,True,35,9
P0815,571554_BBB_2013J,M,0.8064,True,True,39,10
P0816,634853_CCC_2014J,M,0.95,True,True,39,1
P0816,226895_DDD_2014J,M,0.9456,True,True,38,2
P0816,695049_BBB_2014J,M,0.9309,True,True,38,3
P0816,469579_BBB_2014J,M,0.9168,True,True,38,4
P0816,626998_EEE_2014J,M,0.912,True,True,39,5
P0816,634027_GGG_2014B,M,0.9107,True,True,35,6
P0816,553741_CCC_2014J,M,0.9087,True,True,39,7
P0816,610725_BBB_2013J,M,0.905,True,True,39,8
P0816,2442685_BBB_2013B,M,0.9038,True,True,35,9
P0816,610287_CCC_2014J,M,0.9037,True,True,39,10
P0817,579283_EEE_2014J,M,0.9979,True,True,39,1
P0817,633722_CCC_2014B,M,0.9976,True,True,35,2
P0817,348783_CCC_2014J,M,0.9969,True,True,39,3
P0817,633303_CCC_2014J,M,0.9965,True,True,39,4
P0817,2598961_EEE_2013J,M,0.9965,True,True,39,5
P0817,1674799_EEE_2014J,M,0.9957,True,True,39,6
P0817,553021_CCC_2014B,M,0.9947,True,True,35,7
P0817,434562_EEE_2013J,M,0.9945,True,True,39,8
P0817,601211_EEE_2014B,M,0.9933,True,True,35,9
P0817,547287_CCC_2014B,M,0.9932,True,True,35,10
P0818,1431750_BBB_2014B,M,0.9777,True,True,34,1
P0818,473896_FFF_2013J,M,0.9754,True,True,39,2
P0818,516343_DDD_2013J,M,0.9754,True,True,38,3
P0818,539670_BBB_2013J,M,0.9737,True,True,39,4
P0818,442670_FFF_2013J,M,0.97,True,True,39,5
P0818,678313_GGG_2014J,M,0.9693,True,True,39,6
P0818,1346966_DDD_2013J,M,0.9686,True,True,38,7
P0818,512335_FFF_2014J,M,0.9686,True,True,39,8
P0818,628329_BBB_2014B,M,0.9683,True,True,34,9
P0818,273106_DDD_2013J,M,0.9667,True,True,38,10
P0819,684241_DDD_2014J,M,0.9676,True,True,38,1
P0819,645792_DDD_2014J,M,0.9578,True,True,38,2
P0819,679127_GGG_2014J,M,0.9534,True,True,39,3
P0819,614629_BBB_2014B,M,0.9473,True,True,34,4
P0819,129989_DDD_2014J,M,0.9459,True,True,38,5
P0819,604110_GGG_2013J,M,0.9435,True,True,38,6
P0819,268301_BBB_2014B,M,0.942,True,True,34,7
P0819,571458_GGG_2013J,M,0.9397,True,True,38,8
P0819,293754_BBB_2013J,M,0.9386,True,True,39,9
P0819,592471_BBB_2013J,M,0.9378,True,True,39,10
P0820,1561750_CCC_2014J,F,0.9973,True,True,39,1
P0820,490769_CCC_2014B,F,0.9972,True,True,35,2
P0820,561905_DDD_2013J,F,0.9962,True,True,38,3
P0820,571802_FFF_2013J,F,0.9952,True,True,39,4
P0820,379107_FFF_2014B,F,0.9949,True,True,35,5
P0820,614381_FFF_2014B,F,0.9944,True,True,35,6
P0820,2374051_DDD_2013B,F,0.9937,True,True,35,7
P0820,547986_DDD_2013B,F,0.9934,True,True,35,8
P0820,651089_BBB_2014J,F,0.9929,True,True,38,9
P0820,681379_EEE_2014J,F,0.9919,True,True,39,10
P0821,363396_BBB_2014B,F,0.9273,True,True,34,1
P0821,629891_BBB_2014B,F,0.9166,True,True,34,2
P0821,478556_GGG_2013J,F,0.9164,True,True,38,3
P0821,537558_BBB_2013B,F,0.9113,True,True,35,4
P0821,560238_BBB_2014B,F,0.907,True,True,34,5
P0821,436898_DDD_2014J,F,0.903,True,True,38,6
P0821,567033_BBB_2013J,F,0.8982,True,True,39,7
P0821,329192_BBB_2013J,F,0.8969,True,True,39,8
P0821,417684_BBB_2014B,F,0.894,True,True,34,9
P0821,396456_BBB_2014B,F,0.893,True,True,34,10
P0822,586917_FFF_2014B,F,0.9948,True,True,35,1
P0822,351775_CCC_2014B,F,0.9943,True,True,35,2
P0822,543060_DDD_2013B,F,0.9906,True,True,35,3
P0822,561874_FFF_2013J,F,0.99,True,True,39,4
P0822,258894_AAA_2013J,F,0.9887,True,True,39,5
P0822,598213_FFF_2013J,F,0.9882,True,True,39,6
P0822,624256_CCC_2014J,F,0.9876,True,True,39,7
P0822,1683803_FFF_2014B,F,0.9865,True,True,35,8
P0822,52765_AAA_2014J,F,0.9865,True,True,39,9
P0822,289221_FFF_2013J,F,0.9852,True,True,39,10
P0823,2383780_FFF_2013J,M,0.9974,True,True,39,1
P0823,394218_FFF_2013J,M,0.9816,True,True,39,2
P0823,679237_FFF_2014J,M,0.9807,True,True,39,3
P0823,165617_FFF_2013B,M,0.9807,True,True,35,4
P0823,597747_FFF_2013J,M,0.98,True,True,39,5
P0823,1687996_DDD_2013J,M,0.9776,True,True,38,6
P0823,244816_FFF_2013B,M,0.9759,True,True,35,7
P0823,677748_FFF_2014J,M,0.973,True,True,39,8
P0823,568767_FFF_2013J,M,0.9718,True,True,39,9
P0823,629029_FFF_2014J,M,0.9703,True,True,39,10
P0824,625919_BBB_2014B,F,0.9116,True,True,34,1
P0824,641744_DDD_2014J,F,0.9076,True,True,38,2
P0824,206003_BBB_2014B,F,0.905,True,True,34,3
P0824,612721_BBB_2014B,F,0.9012,True,True,34,4
P0824,266331_BBB_2013J,F,0.9006,True,True,39,5
P0824,551252_BBB_2014B,F,0.9003,True,True,34,6
P0824,627264_GGG_2014B,F,0.9,True,True,35,7
P0824,555015_BBB_2014B,F,0.8986,True,True,34,8
P0824,116603_BBB_2013B,F,0.8954,True,True,35,9
P0824,588883_BBB_2013J,F,0.8952,True,True,39,10
P0825,685436_GGG_2014J,F,0.846,True,True,39,1
P0825,545697_BBB_2013B,F,0.8417,True,True,35,2
P0825,632704_BBB_2014B,F,0.834,True,True,34,3
P0825,568539_GGG_2013J,F,0.8299,True,True,38,4
P0825,506804_BBB_2013J,F,0.8272,True,True,39,5
P0825,586995_BBB_2014B,F,0.8253,True,True,34,6
P0825,622208_BBB_2014B,F,0.825,True,True,34,7
P0825,446097_DDD_2014J,F,0.823,True,True,38,8
P0825,542296_BBB_2013J,F,0.8228,True,True,39,9
P0825,589585_DDD_2014J,F,0.8211,True,True,38,10
P0826,633574_DDD_2014J,F,0.9983,True,True,38,1
P0826,501637_BBB_2013J,F,0.9978,True,True,39,2
P0826,623164_DDD_2014B,F,0.9967,True,True,35,3
P0826,651991_BBB_2014J,F,0.996,True,True,38,4
P0826,52899_BBB_2013J,F,0.9959,True,True,39,5
P0826,600415_BBB_2014J,F,0.9959,True,True,38,6
P0826,596465_DDD_2014B,F,0.9956,True,True,35,7
P0826,571681_BBB_2013J,F,0.9956,True,True,39,8
P0826,627787_GGG_2014B,F,0.9955,True,True,35,9
P0826,537747_DDD_2013J,F,0.9954,True,True,38,10
P0827,471925_BBB_2014B,M,0.9332,True,True,34,1
P0827,554004_BBB_2014B,M,0.898,True,True,34,2
P0827,635244_BBB_2014B,M,0.8959,True,True,34,3
P0827,645081_DDD_2014J,M,0.8812,True,True,38,4
P0827,609556_DDD_2014J,M,0.8778,True,True,38,5
P0827,553856_BBB_2013J,M,0.8767,True,True,39,6
P0827,2432655_DDD_2014J,M,0.8755,True,True,38,7
P0827,495615_DDD_2014J,M,0.8747,True,True,38,8
P0827,689017_DDD_2014J,M,0.8737,True,True,38,9
P0827,599787_BBB_2013J,M,0.8736,True,True,39,10
P0828,305535_DDD_2013J,M,0.9968,True,True,38,1
P0828,592725_BBB_2014B,M,0.9928,True,True,34,2
P0828,442132_AAA_2014J,M,0.9923,True,True,39,3
P0828,650957_DDD_2014J,M,0.992,True,True,38,4
P0828,149962_AAA_2014J,M,0.9917,True,True,39,5
P0828,498543_BBB_2013J,M,0.9914,True,True,39,6
P0828,609871_BBB_2013J,M,0.9914,True,True,39,7
P0828,612319_GGG_2014B,M,0.9913,True,True,35,8
P0828,386924_AAA_2013J,M,0.9913,True,True,39,9
P0828,657231_GGG_2014J,M,0.9912,True,True,39,10
P0829,328241_DDD_2014J,M,0.8,True,True,38,1
P0829,2676920_FFF_2013B,M,0.7999,True,True,35,2
P0829,508626_FFF_2014J,M,0.7999,True,True,39,3
P0829,509102_CCC_2014B,M,0.7999,True,True,35,4
P0829,474464_DDD_2013B,M,0.7999,True,True,35,5
P0829,603648_FFF_2014J,M,0.7998,True,True,39,6
P0829,502004_EEE_2014J,M,0.7994,True,True,39,7
P0829,175447_AAA_2014J,M,0.7994,True,True,39,8
P0829,627563_BBB_2014J,M,0.7994,True,True,38,9
P0829,560114_DDD_2013B,M,0.7993,True,True,35,10
P0830,471925_BBB_2014B,M,0.8395,True,True,34,1
P0830,591588_GGG_2013J,M,0.8164,True,True,38,2
P0830,680966_GGG_2014J,M,0.8147,True,True,39,3
P0830,689017_DDD_2014J,M,0.8135,True,True,38,4
P0830,553856_BBB_2013J,M,0.8077,True,True,39,5
P0830,643006_DDD_2014J,M,0.8043,True,True,38,6
P0830,554004_BBB_2014B,M,0.8042,True,True,34,7
P0830,582416_DDD_2013J,M,0.804,True,True,38,8
P0830,635244_BBB_2014B,M,0.8021,True,True,34,9
P0830,1467014_BBB_2013J,M,0.8001,True,True,39,10
P0831,546329_FFF_2013B,M,0.9978,True,True,35,1
P0831,675096_BBB_2014J,M,0.9949,True,True,38,2
P0831,544847_FFF_2013B,M,0.9932,True,True,35,3
P0831,245494_CCC_2014B,M,0.9914,True,True,35,4
P0831,2621734_FFF_2013J,M,0.9892,True,True,39,5
P0831,633310_CCC_2014B,M,0.9892,True,True,35,6
P0831,534854_FFF_2013B,M,0.9875,True,True,35,7
P0831,575047_CCC_2014J,M,0.987,True,True,39,8
P0831,444856_FFF_2013J,M,0.9852,True,True,39,9
P0831,2655683_DDD_2013B,M,0.9838,True,True,35,10
P0832,644956_DDD_2014J,M,0.9967,True,True,38,1
P0832,626885_DDD_2014B,M,0.9966,True,True,35,2
P0832,609245_DDD_2014J,M,0.9959,True,True,38,3
P0832,560653_GGG_2013J,M,0.9952,True,True,38,4
P0832,630137_DDD_2014B,M,0.994,True,True,35,5
P0832,556539_DDD_2013J,M,0.9933,True,True,38,6
P0832,645031_DDD_2014J,M,0.9931,True,True,38,7
P0832,628437_DDD_2014J,M,0.9925,True,True,38,8
P0832,1632487_CCC_2014B,M,0.9922,True,True,35,9
P0832,509102_DDD_2013J,M,0.9916,True,True,38,10
P0833,1568828_CCC_2014B,M,0.9985,True,True,35,1
P0833,472284_DDD_2014B,M,0.9969,True,True,35,2
P0833,374756_CCC_2014B,M,0.9959,True,True,35,3
P0833,516238_CCC_2014B,M,0.9958,True,True,35,4
P0833,649129_CCC_2014J,M,0.9948,True,True,39,5
P0833,630012_CCC_2014B,M,0.9945,True,True,35,6
P0833,633069_CCC_2014J,M,0.9936,True,True,39,7
P0833,172965_CCC_2014B,M,0.9935,True,True,35,8
P0833,631073_EEE_2014B,M,0.9928,True,True,35,9
P0833,627136_CCC_2014B,M,0.9914,True,True,35,10
P0834,609645_CCC_2014B,M,0.983,True,True,35,1
P0834,398487_CCC_2014B,M,0.9793,True,True,35,2
P0834,366024_DDD_2013B,M,0.9745,True,True,35,3
P0834,558629_DDD_2014B,M,0.9726,True,True,35,4
P0834,603848_FFF_2014B,M,0.9693,True,True,35,5
P0834,2611779_DDD_2013B,M,0.9661,True,True,35,6
P0834,182400_EEE_2014B,M,0.9636,True,True,35,7
P0834,543475_CCC_2014B,M,0.963,True,True,35,8
P0834,526876_CCC_2014B,M,0.9572,True,True,35,9
P0834,419565_FFF_2013B,M,0.9565,True,True,35,10
P0835,547413_CCC_2014B,F,0.9946,True,True,35,1
P0835,603483_FFF_2014B,F,0.9942,True,True,35,2
P0835,627968_BBB_2014J,F,0.993,True,True,38,3
