zenodo_row_idx,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,Gender_lbl,Internet_lbl,Extracurricular_lbl,EduTech_lbl,Discussions_lbl,Motivation_lbl,StressLevel_lbl,Resources_lbl,FinalGrade_lbl,LearningStyle_lbl,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm,zenodo_cluster_id
6024,23,92,2,0,1,1,0,20,1,18,1,82,81,0,2,1,Female,Yes,No,No,Yes,Low,Medium,Medium,Merit,Kinesthetic,0.8000000000000003,0.6400000000000001,0.6833333333333335,0.5,1.0,1.0,2
6025,23,92,2,0,1,1,0,22,2,16,1,92,58,1,1,2,Female,Yes,No,Yes,Yes,Low,Low,Medium,Pass,ReadWrite,0.8000000000000003,0.8400000000000001,0.3,0.5,0.5,1.0,0
6026,23,92,2,0,1,1,0,25,1,14,1,70,82,1,0,1,Female,Yes,No,Yes,Yes,Low,High,Medium,Merit,Kinesthetic,0.8000000000000003,0.4000000000000001,0.7000000000000001,0.5,0.0,1.0,0
6027,23,92,1,1,2,1,0,20,1,18,1,82,81,0,2,1,Female,Yes,Yes,No,Yes,Medium,Medium,Low,Merit,Kinesthetic,0.8000000000000003,0.6400000000000001,0.6833333333333335,1.0,1.0,1.0,2
6028,23,92,1,1,2,1,0,22,2,16,1,92,58,1,1,2,Female,Yes,Yes,Yes,Yes,Medium,Low,Low,Pass,ReadWrite,0.8000000000000003,0.8400000000000001,0.3,1.0,0.5,1.0,0
6029,23,92,1,1,2,1,0,25,1,14,1,70,82,1,0,1,Female,Yes,Yes,Yes,Yes,Medium,High,Low,Merit,Kinesthetic,0.8000000000000003,0.4000000000000001,0.7000000000000001,1.0,0.0,1.0,0
6030,23,92,2,0,1,1,0,20,1,18,1,82,81,0,2,1,Female,Yes,No,No,Yes,Low,Medium,Medium,Merit,Kinesthetic,0.8000000000000003,0.6400000000000001,0.6833333333333335,0.5,1.0,1.0,2
6031,23,92,2,0,1,1,0,22,2,16,1,92,58,1,1,2,Female,Yes,No,Yes,Yes,Low,Low,Medium,Pass,ReadWrite,0.8000000000000003,0.8400000000000001,0.3,0.5,0.5,1.0,0
6032,23,92,2,0,1,1,0,25,1,14,1,70,82,1,0,1,Female,Yes,No,Yes,Yes,Low,High,Medium,Merit,Kinesthetic,0.8000000000000003,0.4000000000000001,0.7000000000000001,0.5,0.0,1.0,0
6033,10,60,1,0,1,1,1,25,0,19,1,91,52,1,1,3,Male,Yes,No,Yes,Yes,Low,Low,Low,Fail,Auditory,0.0,0.8200000000000001,0.2,0.5,0.5,1.0,0
6034,10,60,1,0,0,0,1,25,0,19,1,91,52,1,1,3,Male,No,No,Yes,Yes,High,Low,Low,Fail,Auditory,0.0,0.8200000000000001,0.2,0.0,0.5,1.0,0
6035,21,76,2,1,1,1,1,29,3,3,0,56,83,1,0,1,Male,Yes,Yes,Yes,No,Low,High,Medium,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,0.5,0.0,0.0,1
6036,21,76,2,1,1,1,1,18,0,11,1,74,42,0,2,3,Male,Yes,Yes,No,Yes,Low,Medium,Medium,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,0.5,1.0,1.0,2
6037,21,76,2,1,1,1,1,19,2,7,0,57,91,0,2,0,Male,Yes,Yes,No,No,Low,Medium,Medium,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,0.5,1.0,0.0,1
6038,21,76,0,1,2,0,1,29,3,3,0,56,83,1,0,1,Male,No,Yes,Yes,No,Medium,High,High,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,1.0,0.0,0.0,1
6039,21,76,0,1,2,0,1,18,0,11,1,74,42,0,2,3,Male,No,Yes,No,Yes,Medium,Medium,High,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,1.0,1.0,1.0,2
6040,21,76,0,1,2,0,1,19,2,7,0,57,91,0,2,0,Male,No,Yes,No,No,Medium,Medium,High,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,1.0,1.0,0.0,1
6041,21,76,1,1,1,1,1,29,3,3,0,56,83,1,0,1,Male,Yes,Yes,Yes,No,Low,High,Low,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,0.5,0.0,0.0,1
6042,21,76,1,1,1,1,1,18,0,11,1,74,42,0,2,3,Male,Yes,Yes,No,Yes,Low,Medium,Low,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,0.5,1.0,1.0,2
6043,21,76,1,1,1,1,1,19,2,7,0,57,91,0,2,0,Male,Yes,Yes,No,No,Low,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,0.5,1.0,0.0,1
6044,21,76,1,1,1,1,1,29,3,3,0,56,83,1,0,1,Male,Yes,Yes,Yes,No,Low,High,Low,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,0.5,0.0,0.0,1
6045,21,76,1,1,1,1,1,18,0,11,1,74,42,0,2,3,Male,Yes,Yes,No,Yes,Low,Medium,Low,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,0.5,1.0,1.0,2
6046,21,76,1,1,1,1,1,19,2,7,0,57,91,0,2,0,Male,Yes,Yes,No,No,Low,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,0.5,1.0,0.0,1
6047,21,76,1,1,1,1,1,29,3,3,0,56,83,1,0,1,Male,Yes,Yes,Yes,No,Low,High,Low,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,0.5,0.0,0.0,1
6048,21,76,1,1,1,1,1,18,0,11,1,74,42,0,2,3,Male,Yes,Yes,No,Yes,Low,Medium,Low,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,0.5,1.0,1.0,2
6049,21,76,1,1,1,1,1,19,2,7,0,57,91,0,2,0,Male,Yes,Yes,No,No,Low,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,0.5,1.0,0.0,1
6050,21,76,1,1,0,1,1,29,3,3,0,56,83,1,0,1,Male,Yes,Yes,Yes,No,High,High,Low,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,0.0,0.0,0.0,1
6051,21,76,1,1,0,1,1,18,0,11,1,74,42,0,2,3,Male,Yes,Yes,No,Yes,High,Medium,Low,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,0.0,1.0,1.0,2
6052,21,76,1,1,0,1,1,19,2,7,0,57,91,0,2,0,Male,Yes,Yes,No,No,High,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,0.0,1.0,0.0,1
6053,21,76,0,1,2,1,1,29,3,3,0,56,83,1,0,1,Male,Yes,Yes,Yes,No,Medium,High,High,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,1.0,0.0,0.0,1
6054,21,76,0,1,2,1,1,18,0,11,1,74,42,0,2,3,Male,Yes,Yes,No,Yes,Medium,Medium,High,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,1.0,1.0,1.0,2
6055,21,76,0,1,2,1,1,19,2,7,0,57,91,0,2,0,Male,Yes,Yes,No,No,Medium,Medium,High,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,1.0,1.0,0.0,1
6056,21,76,1,1,2,1,1,29,3,3,0,56,83,1,0,1,Male,Yes,Yes,Yes,No,Medium,High,Low,Merit,Visual,0.4000000000000001,0.1200000000000001,0.7166666666666667,1.0,0.0,0.0,1
6057,21,76,1,1,2,1,1,18,0,11,1,74,42,0,2,3,Male,Yes,Yes,No,Yes,Medium,Medium,Low,Fail,Auditory,0.4000000000000001,0.48,0.0333333333333333,1.0,1.0,1.0,2
6058,21,76,1,1,2,1,1,19,2,7,0,57,91,0,2,0,Male,Yes,Yes,No,No,Medium,Medium,Low,Distinction,ReadWrite,0.4000000000000001,0.1400000000000001,0.85,1.0,1.0,0.0,1
6059,12,87,0,1,1,0,0,25,3,9,1,79,61,1,2,2,Female,No,Yes,Yes,Yes,Low,Medium,High,Pass,Visual,0.6750000000000003,0.5800000000000001,0.35,0.5,1.0,1.0,2
6060,12,87,2,1,1,0,0,25,3,9,1,79,61,1,2,2,Female,No,Yes,Yes,Yes,Low,Medium,Medium,Pass,Visual,0.6750000000000003,0.5800000000000001,0.35,0.5,1.0,1.0,2
6061,14,88,1,0,1,1,1,18,2,17,0,100,49,0,2,3,Male,Yes,No,No,No,Low,Medium,Low,Fail,ReadWrite,0.7000000000000002,1.0,0.15,0.5,1.0,0.0,1
6062,14,88,2,1,1,1,1,18,2,17,0,100,49,0,2,3,Male,Yes,Yes,No,No,Low,Medium,Medium,Fail,ReadWrite,0.7000000000000002,1.0,0.15,0.5,1.0,0.0,1
6063,14,88,1,1,1,1,1,18,2,17,0,100,49,0,2,3,Male,Yes,Yes,No,No,Low,Medium,Low,Fail,ReadWrite,0.7000000000000002,1.0,0.15,0.5,1.0,0.0,1
6064,26,89,0,1,1,1,1,25,1,4,1,88,74,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,High,Merit,Kinesthetic,0.7250000000000001,0.76,0.5666666666666668,0.5,1.0,1.0,2
6065,26,89,1,0,1,1,1,25,1,4,1,88,74,1,2,1,Male,Yes,No,Yes,Yes,Low,Medium,Low,Merit,Kinesthetic,0.7250000000000001,0.76,0.5666666666666668,0.5,1.0,1.0,2
6066,26,89,1,1,0,1,1,25,1,4,1,88,74,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Kinesthetic,0.7250000000000001,0.76,0.5666666666666668,0.0,1.0,1.0,2
6067,20,98,1,0,2,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,No,Yes,Yes,Medium,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,1.0,1.0,1.0,2
6068,20,98,1,0,2,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,No,Yes,Yes,Medium,Low,Low,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,1.0,0.5,1.0,0
6069,20,98,2,1,1,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.5,1.0,1.0,2
6070,20,98,2,1,1,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,Yes,Yes,Yes,Low,Low,Medium,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.5,0.5,1.0,0
6071,20,98,1,1,2,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,Yes,Yes,Yes,Medium,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,1.0,1.0,1.0,2
6072,20,98,1,1,2,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,Yes,Yes,Yes,Medium,Low,Low,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,1.0,0.5,1.0,0
6073,20,98,2,1,1,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.5,1.0,1.0,2
6074,20,98,2,1,1,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,Yes,Yes,Yes,Low,Low,Medium,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.5,0.5,1.0,0
6075,20,98,2,1,1,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.5,1.0,1.0,2
6076,20,98,2,1,1,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,Yes,Yes,Yes,Low,Low,Medium,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.5,0.5,1.0,0
6077,20,98,1,1,1,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.5,1.0,1.0,2
6078,20,98,1,1,1,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,Yes,Yes,Yes,Low,Low,Low,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.5,0.5,1.0,0
6079,20,98,1,0,1,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,No,Yes,Yes,Low,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.5,1.0,1.0,2
6080,20,98,1,0,1,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Low,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.5,0.5,1.0,0
6081,20,98,0,0,0,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,No,Yes,Yes,High,Medium,High,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.0,1.0,1.0,2
6082,20,98,0,0,0,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,No,Yes,Yes,High,Low,High,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.0,0.5,1.0,0
6083,20,98,1,0,1,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,No,Yes,Yes,Low,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.5,1.0,1.0,2
6084,20,98,1,0,1,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,No,Yes,Yes,Low,Low,Low,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.5,0.5,1.0,0
6085,20,98,1,1,0,1,1,25,1,10,1,61,59,1,2,2,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Pass,Kinesthetic,0.9500000000000002,0.2199999999999999,0.3166666666666666,0.0,1.0,1.0,2
6086,20,98,1,1,0,1,1,18,1,14,1,77,62,1,1,2,Male,Yes,Yes,Yes,Yes,High,Low,Low,Pass,Kinesthetic,0.9500000000000002,0.54,0.3666666666666666,0.0,0.5,1.0,0
6087,21,97,1,1,1,1,1,19,1,20,1,100,75,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Kinesthetic,0.9250000000000004,1.0,0.5833333333333334,0.5,1.0,1.0,2
6088,21,97,1,1,1,1,1,19,0,4,0,58,89,1,2,0,Male,Yes,Yes,Yes,No,Low,Medium,Low,Distinction,Auditory,0.9250000000000004,0.1599999999999999,0.8166666666666668,0.5,1.0,0.0,1
6089,21,97,2,1,0,1,1,19,1,20,1,100,75,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Medium,Merit,Kinesthetic,0.9250000000000004,1.0,0.5833333333333334,0.0,1.0,1.0,2
6090,21,97,2,1,0,1,1,19,0,4,0,58,89,1,2,0,Male,Yes,Yes,Yes,No,High,Medium,Medium,Distinction,Auditory,0.9250000000000004,0.1599999999999999,0.8166666666666668,0.0,1.0,0.0,1
6091,21,97,1,1,1,1,1,19,1,20,1,100,75,1,2,1,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Merit,Kinesthetic,0.9250000000000004,1.0,0.5833333333333334,0.5,1.0,1.0,2
6092,21,97,1,1,1,1,1,19,0,4,0,58,89,1,2,0,Male,Yes,Yes,Yes,No,Low,Medium,Low,Distinction,Auditory,0.9250000000000004,0.1599999999999999,0.8166666666666668,0.5,1.0,0.0,1
6093,21,97,2,1,2,1,1,19,1,20,1,100,75,1,2,1,Male,Yes,Yes,Yes,Yes,Medium,Medium,Medium,Merit,Kinesthetic,0.9250000000000004,1.0,0.5833333333333334,1.0,1.0,1.0,2
6094,21,97,2,1,2,1,1,19,0,4,0,58,89,1,2,0,Male,Yes,Yes,Yes,No,Medium,Medium,Medium,Distinction,Auditory,0.9250000000000004,0.1599999999999999,0.8166666666666668,1.0,1.0,0.0,1
6095,21,97,1,0,2,1,1,19,1,20,1,100,75,1,2,1,Male,Yes,No,Yes,Yes,Medium,Medium,Low,Merit,Kinesthetic,0.9250000000000004,1.0,0.5833333333333334,1.0,1.0,1.0,2
6096,21,97,1,0,2,1,1,19,0,4,0,58,89,1,2,0,Male,Yes,No,Yes,No,Medium,Medium,Low,Distinction,Auditory,0.9250000000000004,0.1599999999999999,0.8166666666666668,1.0,1.0,0.0,1
6097,21,97,1,1,0,1,1,19,1,20,1,100,75,1,2,1,Male,Yes,Yes,Yes,Yes,High,Medium,Low,Merit,Kinesthetic,0.9250000000000004,1.0,0.5833333333333334,0.0,1.0,1.0,2
6098,21,97,1,1,0,1,1,19,0,4,0,58,89,1,2,0,Male,Yes,Yes,Yes,No,High,Medium,Low,Distinction,Auditory,0.9250000000000004,0.1599999999999999,0.8166666666666668,0.0,1.0,0.0,1
6099,17,92,2,0,1,1,1,22,0,10,1,93,77,0,2,1,Male,Yes,No,No,Yes,Low,Medium,Medium,Merit,Auditory,0.8000000000000003,0.8600000000000001,0.6166666666666666,0.5,1.0,1.0,2
6100,17,92,2,0,1,1,1,24,1,11,1,58,88,1,2,0,Male,Yes,No,Yes,Yes,Low,Medium,Medium,Distinction,Kinesthetic,0.8000000000000003,0.1599999999999999,0.7999999999999999,0.5,1.0,1.0,2
6101,17,92,0,1,2,1,1,22,0,10,1,93,77,0,2,1,Male,Yes,Yes,No,Yes,Medium,Medium,High,Merit,Auditory,0.8000000000000003,0.8600000000000001,0.6166666666666666,1.0,1.0,1.0,2
6102,17,92,0,1,2,1,1,24,1,11,1,58,88,1,2,0,Male,Yes,Yes,Yes,Yes,Medium,Medium,High,Distinction,Kinesthetic,0.8000000000000003,0.1599999999999999,0.7999999999999999,1.0,1.0,1.0,2
6103,17,92,2,1,1,1,1,22,0,10,1,93,77,0,2,1,Male,Yes,Yes,No,Yes,Low,Medium,Medium,Merit,Auditory,0.8000000000000003,0.8600000000000001,0.6166666666666666,0.5,1.0,1.0,2
6104,17,92,2,1,1,1,1,24,1,11,1,58,88,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,Medium,Distinction,Kinesthetic,0.8000000000000003,0.1599999999999999,0.7999999999999999,0.5,1.0,1.0,2
6105,17,92,1,1,1,1,1,22,0,10,1,93,77,0,2,1,Male,Yes,Yes,No,Yes,Low,Medium,Low,Merit,Auditory,0.8000000000000003,0.8600000000000001,0.6166666666666666,0.5,1.0,1.0,2
6106,17,92,1,1,1,1,1,24,1,11,1,58,88,1,2,0,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Distinction,Kinesthetic,0.8000000000000003,0.1599999999999999,0.7999999999999999,0.5,1.0,1.0,2
6107,17,92,1,1,2,1,1,22,0,10,1,93,77,0,2,1,Male,Yes,Yes,No,Yes,Medium,Medium,Low,Merit,Auditory,0.8000000000000003,0.8600000000000001,0.6166666666666666,1.0,1.0,1.0,2
6108,17,92,1,1,2,1,1,24,1,11,1,58,88,1,2,0,Male,Yes,Yes,Yes,Yes,Medium,Medium,Low,Distinction,Kinesthetic,0.8000000000000003,0.1599999999999999,0.7999999999999999,1.0,1.0,1.0,2
6109,17,92,1,0,0,1,1,22,0,10,1,93,77,0,2,1,Male,Yes,No,No,Yes,High,Medium,Low,Merit,Auditory,0.8000000000000003,0.8600000000000001,0.6166666666666666,0.0,1.0,1.0,2
6110,17,92,1,0,0,1,1,24,1,11,1,58,88,1,2,0,Male,Yes,No,Yes,Yes,High,Medium,Low,Distinction,Kinesthetic,0.8000000000000003,0.1599999999999999,0.7999999999999999,0.0,1.0,1.0,2
6111,28,87,0,1,1,1,1,29,1,12,1,70,48,1,2,3,Male,Yes,Yes,Yes,Yes,Low,Medium,High,Fail,Kinesthetic,0.6750000000000003,0.4000000000000001,0.1333333333333334,0.5,1.0,1.0,2
6112,28,87,1,1,1,1,1,29,1,12,1,70,48,1,2,3,Male,Yes,Yes,Yes,Yes,Low,Medium,Low,Fail,Kinesthetic,0.6750000000000003,0.4000000000000001,0.1333333333333334,0.5,1.0,1.0,2
6113,19,98,2,0,0,0,0,28,2,10,1,84,84,1,1,1,Female,No,No,Yes,Yes,High,Low,Medium,Merit,ReadWrite,0.9500000000000002,0.6799999999999999,0.7333333333333333,0.0,0.5,1.0,0
6114,19,98,2,0,0,0,0,22,1,20,1,91,76,1,2,1,Female,No,No,Yes,Yes,High,Medium,Medium,Merit,Kinesthetic,0.9500000000000002,0.8200000000000001,0.6,0.0,1.0,1.0,2
6115,19,98,2,0,0,0,0,29,3,16,0,51,51,1,2,3,Female,No,No,Yes,No,High,Medium,Medium,Fail,Visual,0.9500000000000002,0.02,0.1833333333333333,0.0,1.0,0.0,1
6116,19,98,0,1,2,1,0,28,2,10,1,84,84,1,1,1,Female,Yes,Yes,Yes,Yes,Medium,Low,High,Merit,ReadWrite,0.9500000000000002,0.6799999999999999,0.7333333333333333,1.0,0.5,1.0,0
6117,19,98,0,1,2,1,0,22,1,20,1,91,76,1,2,1,Female,Yes,Yes,Yes,Yes,Medium,Medium,High,Merit,Kinesthetic,0.9500000000000002,0.8200000000000001,0.6,1.0,1.0,1.0,2
6118,19,98,0,1,2,1,0,29,3,16,0,51,51,1,2,3,Female,Yes,Yes,Yes,No,Medium,Medium,High,Fail,Visual,0.9500000000000002,0.02,0.1833333333333333,1.0,1.0,0.0,1
6119,19,98,2,1,1,1,0,28,2,10,1,84,84,1,1,1,Female,Yes,Yes,Yes,Yes,Low,Low,Medium,Merit,ReadWrite,0.9500000000000002,0.6799999999999999,0.7333333333333333,0.5,0.5,1.0,0
6120,19,98,2,1,1,1,0,22,1,20,1,91,76,1,2,1,Female,Yes,Yes,Yes,Yes,Low,Medium,Medium,Merit,Kinesthetic,0.9500000000000002,0.8200000000000001,0.6,0.5,1.0,1.0,2
6121,19,98,2,1,1,1,0,29,3,16,0,51,51,1,2,3,Female,Yes,Yes,Yes,No,Low,Medium,Medium,Fail,Visual,0.9500000000000002,0.02,0.1833333333333333,0.5,1.0,0.0,1
6122,19,98,2,1,2,1,0,28,2,10,1,84,84,1,1,1,Female,Yes,Yes,Yes,Yes,Medium,Low,Medium,Merit,ReadWrite,0.9500000000000002,0.6799999999999999,0.7333333333333333,1.0,0.5,1.0,0
6123,19,98,2,1,2,1,0,22,1,20,1,91,76,1,2,1,Female,Yes,Yes,Yes,Yes,Medium,Medium,Medium,Merit,Kinesthetic,0.9500000000000002,0.8200000000000001,0.6,1.0,1.0,1.0,2
6124,19,98,2,1,2,1,0,29,3,16,0,51,51,1,2,3,Female,Yes,Yes,Yes,No,Medium,Medium,Medium,Fail,Visual,0.9500000000000002,0.02,0.1833333333333333,1.0,1.0,0.0,1
6125,26,97,1,0,0,0,1,27,2,20,0,82,87,1,2,0,Male,No,No,Yes,No,High,Medium,Low,Distinction,ReadWrite,0.9250000000000004,0.6400000000000001,0.7833333333333333,0.0,1.0,0.0,1
6126,26,97,1,0,0,0,1,27,2,14,1,72,49,1,0,3,Male,No,No,Yes,Yes,High,High,Low,Fail,ReadWrite,0.9250000000000004,0.4399999999999999,0.15,0.0,0.0,1.0,0
6127,26,97,1,0,0,0,1,19,3,0,0,98,52,0,2,3,Male,No,No,No,No,High,Medium,Low,Fail,Visual,0.9250000000000004,0.96,0.2,0.0,1.0,0.0,1
6128,26,97,1,0,0,0,1,20,1,16,0,99,86,1,2,0,Male,No,No,Yes,No,High,Medium,Low,Distinction,Kinesthetic,0.9250000000000004,0.98,0.7666666666666667,0.0,1.0,0.0,1
6129,26,97,1,1,0,1,1,27,2,20,0,82,87,1,2,0,Male,Yes,Yes,Yes,No,High,Medium,Low,Distinction,ReadWrite,0.9250000000000004,0.6400000000000001,0.7833333333333333,0.0,1.0,0.0,1
6130,26,97,1,1,0,1,1,27,2,14,1,72,49,1,0,3,Male,Yes,Yes,Yes,Yes,High,High,Low,Fail,ReadWrite,0.9250000000000004,0.4399999999999999,0.15,0.0,0.0,1.0,0
6131,26,97,1,1,0,1,1,19,3,0,0,98,52,0,2,3,Male,Yes,Yes,No,No,High,Medium,Low,Fail,Visual,0.9250000000000004,0.96,0.2,0.0,1.0,0.0,1
6132,26,97,1,1,0,1,1,20,1,16,0,99,86,1,2,0,Male,Yes,Yes,Yes,No,High,Medium,Low,Distinction,Kinesthetic,0.9250000000000004,0.98,0.7666666666666667,0.0,1.0,0.0,1
6133,11,63,1,1,2,1,0,20,3,19,1,54,45,1,1,3,Female,Yes,Yes,Yes,Yes,Medium,Low,Low,Fail,Visual,0.0750000000000001,0.08,0.0833333333333333,1.0,0.5,1.0,0
6134,11,63,1,1,2,1,0,22,3,20,0,67,100,1,2,0,Female,Yes,Yes,Yes,No,Medium,Medium,Low,Distinction,Visual,0.0750000000000001,0.3400000000000001,1.0,1.0,1.0,0.0,1
6135,11,63,1,1,2,1,0,22,0,15,1,57,78,1,2,1,Female,Yes,Yes,Yes,Yes,Medium,Medium,Low,Merit,Auditory,0.0750000000000001,0.1400000000000001,0.6333333333333334,1.0,1.0,1.0,2
6136,11,63,1,1,2,1,0,25,0,20,0,65,55,1,0,2,Female,Yes,Yes,Yes,No,Medium,High,Low,Pass,Auditory,0.0750000000000001,0.3,0.25,1.0,0.0,0.0,1
6137,11,63,2,1,2,0,0,20,3,19,1,54,45,1,1,3,Female,No,Yes,Yes,Yes,Medium,Low,Medium,Fail,Visual,0.0750000000000001,0.08,0.0833333333333333,1.0,0.5,1.0,0
6138,11,63,2,1,2,0,0,22,3,20,0,67,100,1,2,0,Female,No,Yes,Yes,No,Medium,Medium,Medium,Distinction,Visual,0.0750000000000001,0.3400000000000001,1.0,1.0,1.0,0.0,1
6139,11,63,2,1,2,0,0,22,0,15,1,57,78,1,2,1,Female,No,Yes,Yes,Yes,Medium,Medium,Medium,Merit,Auditory,0.0750000000000001,0.1400000000000001,0.6333333333333334,1.0,1.0,1.0,2
6140,11,63,2,1,2,0,0,25,0,20,0,65,55,1,0,2,Female,No,Yes,Yes,No,Medium,High,Medium,Pass,Auditory,0.0750000000000001,0.3,0.25,1.0,0.0,0.0,1
6141,11,63,1,1,2,1,0,20,3,19,1,54,45,1,1,3,Female,Yes,Yes,Yes,Yes,Medium,Low,Low,Fail,Visual,0.0750000000000001,0.08,0.0833333333333333,1.0,0.5,1.0,0
6142,11,63,1,1,2,1,0,22,3,20,0,67,100,1,2,0,Female,Yes,Yes,Yes,No,Medium,Medium,Low,Distinction,Visual,0.0750000000000001,0.3400000000000001,1.0,1.0,1.0,0.0,1
6143,11,63,1,1,2,1,0,22,0,15,1,57,78,1,2,1,Female,Yes,Yes,Yes,Yes,Medium,Medium,Low,Merit,Auditory,0.0750000000000001,0.1400000000000001,0.6333333333333334,1.0,1.0,1.0,2
6144,11,63,1,1,2,1,0,25,0,20,0,65,55,1,0,2,Female,Yes,Yes,Yes,No,Medium,High,Low,Pass,Auditory,0.0750000000000001,0.3,0.25,1.0,0.0,0.0,1
6145,20,92,0,0,0,1,0,19,3,10,1,72,46,1,1,3,Female,Yes,No,Yes,Yes,High,Low,High,Fail,Visual,0.8000000000000003,0.4399999999999999,0.0999999999999999,0.0,0.5,1.0,0
6146,20,92,2,1,1,1,0,19,3,10,1,72,46,1,1,3,Female,Yes,Yes,Yes,Yes,Low,Low,Medium,Fail,Visual,0.8000000000000003,0.4399999999999999,0.0999999999999999,0.5,0.5,1.0,0
6147,20,92,1,1,0,1,0,19,3,10,1,72,46,1,1,3,Female,Yes,Yes,Yes,Yes,High,Low,Low,Fail,Visual,0.8000000000000003,0.4399999999999999,0.0999999999999999,0.0,0.5,1.0,0
