persona_id,zenodo_row_idx,kaggle_row_idx,bridge_distance,zenodo_cluster_id,kaggle_cluster_id,persona_archetype_label,age,gender,learning_style,internet_access,extracurricular,uses_edutech,resources_availability,study_hours_per_week,online_courses_enrolled,attendance_pct,assignment_completion_pct,exam_score_harmonized,final_grade,risk_level,avg_response_time_hours,assignment_score,login_frequency,video_watch_time_min,discussion_posts,peer_interaction_count,task_completion_rate,engagement_level,motivation_level,motivation_index,stress_level_label,stress_score,anxiety_score,resilience_score,post_intervention_mood,dominant_emotion,intervention_type
P0688,10482,687,0.250622,0,2,Resilient Climber,23,Female,Auditory,Yes,No,No,Low,27,6,25.17,23.88,66.51,Pass,medium,18.45396709161284,63.388715730205874,25,197.51571489262943,3,13,0.466,2,Medium,4.0,High,1.0,4.0,1.0,4.0,Scared,Peer_Support
P0689,3468,688,0.057256,0,4,Steady Performer,25,Female,ReadWrite,Yes,Yes,No,Low,24,1,34.04,8.39,67.24,Pass,medium,3.433319966274376,72.74753884209998,33,60.68429841993938,12,6,0.3753,5,Low,3.0,Low,3.0,5.0,3.0,2.0,Happy,CBT_Session
P0690,9634,689,0.35628,0,4,Disengaged Drifter,20,Female,Kinesthetic,Yes,Yes,Yes,Low,19,9,25.99,78.5,46.24,Fail,medium,12.64121661197682,73.53924985063537,38,114.62403054207395,6,32,0.8377,4,Low,2.0,High,2.0,4.0,2.0,4.0,Happy,Gamified_Task
P0691,4010,690,0.256443,0,2,Resilient Climber,29,Female,ReadWrite,Yes,Yes,No,High,23,17,50.58,48.08,82.12,Merit,medium,19.736376288596094,85.3321260874467,6,272.7084203884505,3,25,0.6503,2,Low,4.0,High,1.0,5.0,4.0,4.0,Bored,Mindfulness
P0692,3628,691,0.358617,0,1,Disengaged Drifter,18,Female,Auditory,Yes,Yes,Yes,Medium,22,2,47.01,43.73,52.93,Fail,medium,22.53174995567292,97.0319999593057,44,233.2839630729869,14,44,0.6036,5,Low,2.0,Low,4.0,5.0,1.0,4.0,Sad,Mindfulness
P0693,2748,692,0.252408,0,2,Resilient Climber,25,Male,Auditory,No,Yes,Yes,Medium,18,9,50.63,25.5,50.93,Fail,medium,12.810910935060711,66.46606387412521,45,171.424746801648,18,19,0.4747,5,Low,4.0,Low,3.0,4.0,3.0,3.0,Sad,Peer_Support
P0694,1270,693,0.077831,2,0,Resilient Climber,27,Male,Auditory,Yes,Yes,No,Medium,13,18,64.9,56.43,66.42,Pass,medium,22.85642214306236,52.11002342906493,32,84.13704936468896,8,2,0.6832,4,Medium,5.0,Medium,5.0,1.0,3.0,1.0,Surprised,Peer_Support
P0695,5283,694,0.356638,0,1,Disengaged Drifter,28,Female,Visual,Yes,No,No,Medium,18,18,39.36,25.75,52.85,Fail,medium,13.320846320488686,74.81475627503198,45,97.59754553209056,10,3,0.4921,1,Low,2.0,Low,4.0,2.0,3.0,5.0,Bored,Peer_Support
P0696,8677,695,0.253033,0,4,Routine Complier,26,Female,Visual,Yes,Yes,Yes,Low,14,5,25.06,92.19,75.57,Merit,low,10.066381375797883,77.22306660745843,47,222.267839599834,7,25,0.9311,1,High,2.0,High,1.0,1.0,3.0,2.0,Normal,CBT_Session
P0697,13419,696,0.353743,1,3,Disengaged Drifter,18,Female,Kinesthetic,Yes,No,Yes,Medium,10,16,17.05,21.78,62.18,Pass,medium,20.508671956716597,58.422027556595765,21,256.84053564730357,0,10,0.4506,5,Low,2.0,Medium,4.0,2.0,5.0,4.0,Normal,Gamified_Task
P0698,7205,697,0.062318,2,1,Disengaged Drifter,27,Female,Auditory,Yes,No,No,Medium,23,0,33.72,86.32,66.01,Pass,medium,12.338602340536047,88.02323031380334,16,204.7131541638782,7,1,0.919,1,High,1.0,Medium,5.0,3.0,3.0,1.0,Normal,Gamified_Task
P0699,12993,698,0.266085,2,0,Steady Performer,25,Male,Auditory,Yes,No,No,Low,30,16,73.36,52.03,71.16,Merit,medium,11.85375774298403,99.24645542207458,21,244.7636929728481,12,13,0.6916,5,Low,3.0,Medium,4.0,5.0,1.0,2.0,Scared,Peer_Support
P0700,6381,699,0.258512,0,4,Disengaged Drifter,25,Female,Visual,Yes,No,Yes,High,16,15,76.6,83.52,54.12,Pass,medium,12.277187256426052,97.28873585042304,11,232.33027920811773,3,43,0.8799,1,High,2.0,High,1.0,4.0,2.0,5.0,Happy,CBT_Session
P0701,5860,700,0.256738,2,1,Disengaged Drifter,24,Female,Auditory,No,Yes,No,High,14,12,69.61,71.72,49.19,Fail,medium,20.476055043004145,59.85530194118261,37,53.41415070751774,7,29,0.799,5,High,2.0,Medium,5.0,3.0,1.0,5.0,Normal,Gamified_Task
P0702,8282,701,0.077248,2,1,Disengaged Drifter,23,Female,Auditory,Yes,No,Yes,Medium,20,0,21.7,68.91,94.99,Distinction,medium,20.1346554588252,93.76816199503804,36,132.94399574485757,2,48,0.7877,5,High,1.0,Medium,5.0,2.0,4.0,4.0,Surprised,Mindfulness
P0703,529,702,0.258703,0,1,Disengaged Drifter,22,Female,ReadWrite,Yes,Yes,Yes,High,15,9,58.16,35.25,65.05,Pass,medium,10.280959826124857,85.22468182058424,35,54.36530224028317,8,11,0.527,5,High,1.0,Low,4.0,1.0,5.0,5.0,Happy,Mindfulness
P0704,11331,703,0.090311,2,0,Resilient Climber,23,Female,Auditory,Yes,No,Yes,High,23,17,56.04,22.72,67.4,Merit,medium,8.665896777022075,72.69232819034558,19,78.2183195925756,1,25,0.4637,5,Medium,5.0,Medium,5.0,4.0,5.0,5.0,Happy,Mindfulness
P0705,2001,704,0.360268,2,0,Resilient Climber,19,Male,Visual,Yes,Yes,Yes,Low,14,1,51.72,20.56,41.57,Fail,medium,12.314344552899971,77.03054971623645,20,262.08529114880525,1,43,0.4476,3,Low,4.0,Medium,4.0,5.0,4.0,2.0,Normal,Gamified_Task
P0706,11615,705,0.255419,0,1,Disengaged Drifter,29,Female,Kinesthetic,Yes,Yes,No,High,20,4,55.01,87.96,68.98,Pass,medium,14.173767723953508,92.4800087491229,18,147.13867003362282,12,32,0.9,1,High,2.0,Low,3.0,3.0,1.0,2.0,Happy,Peer_Support
P0707,10797,706,0.256629,2,0,Resilient Climber,21,Male,ReadWrite,Yes,Yes,Yes,Low,15,19,50.85,83.12,74.67,Merit,medium,6.48175584444393,74.00674698191867,47,165.25384953437165,14,12,0.8743,5,Low,4.0,Medium,5.0,5.0,1.0,4.0,Bored,Mindfulness
P0708,13101,707,0.25839,2,1,Disengaged Drifter,25,Female,ReadWrite,Yes,Yes,No,Low,31,8,59.53,44.08,72.82,Merit,medium,19.260966948458584,68.66036845525635,41,61.74932991605392,11,13,0.6084,2,High,1.0,Medium,4.0,2.0,4.0,1.0,Bored,Peer_Support
P0709,7823,708,0.104747,0,4,Disengaged Drifter,27,Female,Visual,Yes,Yes,Yes,Low,10,14,67.04,11.63,83.77,Distinction,medium,12.189103611845727,74.66237465129929,49,100.55881795415084,3,23,0.3927,4,High,1.0,Low,3.0,5.0,3.0,4.0,Normal,CBT_Session
P0710,7698,709,0.087346,2,0,Resilient Climber,21,Male,Kinesthetic,Yes,Yes,Yes,Low,34,15,6.72,38.15,51.34,Fail,medium,8.68304761365907,78.95649020175246,14,76.77138884408228,7,33,0.5676,2,Medium,5.0,Medium,5.0,1.0,3.0,3.0,Surprised,Mindfulness
P0711,8728,710,0.10241,0,4,Steady Performer,19,Male,Visual,Yes,No,Yes,Low,28,5,76.25,67.04,55.09,Pass,medium,3.456882838171784,59.453882688917446,15,69.79398771034366,8,43,0.7335,2,Low,3.0,Low,3.0,3.0,2.0,5.0,Happy,CBT_Session
P0712,7556,711,0.066155,2,1,Disengaged Drifter,21,Male,Kinesthetic,Yes,Yes,No,Medium,13,11,11.79,44.77,90.4,Distinction,medium,6.493438689282959,95.04538651334954,31,195.00863006163132,4,25,0.6181,3,High,1.0,Medium,5.0,3.0,1.0,1.0,Sad,Peer_Support
P0713,5954,712,0.258398,0,4,Routine Complier,27,Female,Kinesthetic,Yes,Yes,Yes,Low,22,17,4.57,80.1,98.0,Distinction,low,22.833466950387624,83.7093474414807,1,84.4963158172573,19,20,0.8461,1,High,2.0,High,1.0,1.0,1.0,2.0,Normal,Gamified_Task
P0714,3007,713,0.063722,0,2,Resilient Climber,20,Male,Auditory,Yes,No,Yes,Low,21,15,97.58,100.0,50.09,Fail,medium,8.017292796849112,81.66344586687444,3,193.28449094592136,17,27,0.9983,3,Medium,5.0,High,1.0,5.0,4.0,3.0,Scared,Peer_Support
P0715,7000,714,0.257257,2,0,Steady Performer,26,Male,Auditory,Yes,Yes,Yes,High,31,5,92.87,18.57,69.47,Pass,medium,4.883763655441812,54.97481130903191,16,26.95183809148063,10,47,0.4338,1,Low,3.0,Medium,4.0,1.0,4.0,3.0,Happy,Mindfulness
P0716,12807,715,0.267265,0,2,Resilient Climber,26,Female,Kinesthetic,Yes,No,Yes,Low,15,0,4.26,45.03,55.44,Pass,medium,11.595474208064845,80.20869690862959,23,51.11457412285954,14,35,0.6218,5,Medium,5.0,High,2.0,4.0,3.0,5.0,Normal,Mindfulness
P0717,12957,716,0.12293,0,4,Routine Complier,20,Female,Visual,Yes,Yes,Yes,Low,11,1,42.17,39.6,46.31,Fail,low,8.06301809728572,56.04803311192462,11,89.61667366003635,8,39,0.6017,3,High,1.0,High,1.0,1.0,1.0,2.0,Normal,Peer_Support
P0718,12935,717,0.253901,0,2,Steady Performer,26,Male,Visual,Yes,Yes,Yes,Medium,35,2,19.31,32.25,60.29,Pass,medium,1.8086627562374655,53.93488375976995,12,183.14360589975055,16,1,0.5131,4,Low,3.0,Low,2.0,5.0,1.0,1.0,Surprised,Mindfulness
P0719,2748,718,0.258871,0,2,Resilient Climber,25,Male,Auditory,No,Yes,Yes,Medium,18,9,49.27,22.92,49.32,Fail,medium,8.432339997426597,76.36554478211967,10,205.99396107533903,11,41,0.4387,1,Low,4.0,Low,3.0,1.0,5.0,2.0,Sad,Mindfulness
P0720,5163,719,0.046082,0,4,Steady Performer,25,Female,Kinesthetic,Yes,Yes,Yes,Low,17,1,82.78,6.28,81.36,Merit,medium,13.514498350607775,70.13927670232475,32,138.38792036606287,6,8,0.346,3,Low,3.0,Low,3.0,2.0,2.0,5.0,Happy,CBT_Session
P0721,4368,720,0.364465,0,4,Routine Complier,29,Female,ReadWrite,No,Yes,Yes,High,19,4,92.55,92.46,72.56,Merit,low,13.68938455645924,79.44051350781116,16,139.2793652273964,9,22,0.921,4,High,2.0,Low,2.0,1.0,2.0,3.0,Normal,Gamified_Task
P0722,6112,721,0.356638,2,0,Resilient Climber,29,Male,Kinesthetic,Yes,Yes,Yes,Low,28,12,65.47,41.04,48.33,Fail,medium,9.20085518706844,54.46110840286193,8,220.10988690559924,9,14,0.5939,2,Low,4.0,Medium,4.0,1.0,3.0,5.0,Normal,Peer_Support
P0723,6039,722,0.255984,2,0,Overwhelmed Striver,18,Male,Auditory,No,Yes,No,High,21,11,37.7,48.9,41.28,Fail,high,11.287963393809816,71.54915314236291,38,14.588116612018908,12,12,0.6478,5,Medium,4.0,Medium,5.0,5.0,1.0,4.0,Happy,CBT_Session
P0724,3710,723,0.360978,0,4,Disengaged Drifter,27,Male,Kinesthetic,Yes,Yes,Yes,High,14,2,62.68,91.96,90.32,Distinction,medium,23.20691211939963,58.7393357522579,12,108.91610709752396,18,22,0.9419,5,Low,2.0,Low,2.0,4.0,5.0,3.0,Normal,Mindfulness
P0725,9168,724,0.359479,0,2,Resilient Climber,25,Male,Visual,Yes,No,Yes,High,19,3,30.6,78.9,48.8,Fail,medium,9.679014976297168,99.35500429620583,24,247.42504656457749,10,16,0.8434,2,Low,4.0,Low,2.0,4.0,1.0,5.0,Normal,CBT_Session
P0726,12548,725,0.257524,0,4,Disengaged Drifter,26,Female,Visual,Yes,No,Yes,Medium,21,8,88.01,12.53,76.74,Merit,medium,6.939216704979609,78.05751062175872,28,184.93362896187796,12,47,0.3914,3,High,1.0,High,2.0,5.0,4.0,1.0,Normal,Gamified_Task
P0727,1076,726,0.259566,0,4,Steady Performer,20,Female,ReadWrite,Yes,No,Yes,Low,27,1,89.79,58.33,61.14,Pass,medium,6.599742013535483,84.37184304704337,8,107.79586849907191,7,1,0.6958,2,Low,3.0,Low,2.0,5.0,3.0,1.0,Bored,Peer_Support
P0728,13888,727,0.25541,0,4,Steady Performer,20,Male,ReadWrite,Yes,Yes,No,High,36,15,55.42,43.16,76.62,Merit,medium,11.528586092195086,66.27091403413039,28,272.60218977560544,7,19,0.6096,4,Low,3.0,High,2.0,5.0,2.0,1.0,Bored,Gamified_Task
P0729,4830,728,0.354963,2,1,Disengaged Drifter,23,Male,Visual,Yes,Yes,Yes,Low,21,1,33.74,78.95,59.0,Pass,medium,18.468963420489715,54.73694573896721,36,234.06059096032092,3,19,0.858,1,Low,2.0,Medium,4.0,2.0,1.0,4.0,Sad,Gamified_Task
P0730,6420,729,0.052786,0,4,Disengaged Drifter,18,Male,Kinesthetic,Yes,No,Yes,Medium,22,2,27.17,72.3,46.11,Fail,medium,5.737728236334884,98.79354313917683,26,86.81967969865269,14,45,0.807,3,High,1.0,High,1.0,3.0,3.0,2.0,Surprised,CBT_Session
P0731,12370,730,0.261766,2,0,Resilient Climber,20,Male,Kinesthetic,Yes,Yes,No,Medium,9,13,4.16,65.6,52.71,Fail,medium,17.313810924237664,64.31295176915916,8,197.1340528824579,10,2,0.7833,1,Medium,4.0,Medium,5.0,1.0,2.0,1.0,Happy,CBT_Session
P0732,6981,731,0.10043,0,4,Steady Performer,19,Female,Auditory,Yes,Yes,Yes,Medium,18,9,84.56,30.06,51.16,Fail,medium,1.4864459370365746,71.19040925867871,28,182.76771117479743,10,11,0.5384,2,Low,3.0,High,1.0,5.0,1.0,4.0,Surprised,Gamified_Task
P0733,4229,732,0.25909,1,3,Steady Performer,22,Male,Visual,Yes,Yes,No,Medium,22,10,45.02,77.34,65.38,Pass,medium,10.63545849363076,82.49319608512874,28,126.34449507130498,0,39,0.8635,5,Low,3.0,High,2.0,5.0,5.0,1.0,Surprised,Mindfulness
P0734,11435,733,0.115363,0,4,Steady Performer,20,Male,Kinesthetic,Yes,No,Yes,High,14,2,37.51,4.62,81.31,Merit,medium,18.8448964996641,51.234864884305566,37,116.4172629693922,16,1,0.3367,1,Low,3.0,High,1.0,5.0,3.0,4.0,Bored,Peer_Support
P0735,1374,734,0.252752,0,0,Steady Performer,18,Female,Visual,Yes,Yes,Yes,Low,23,19,47.31,14.99,54.94,Fail,medium,8.790857982811922,90.51295652586435,41,109.63253768495414,14,35,0.4117,1,Low,3.0,Low,4.0,4.0,1.0,1.0,Sad,Mindfulness
P0736,9126,735,0.076696,0,2,Resilient Climber,28,Male,ReadWrite,No,Yes,Yes,Low,25,0,84.7,31.81,41.86,Fail,medium,13.965953333244189,76.82890950143101,36,188.97517718473756,19,13,0.5349,5,Medium,5.0,Low,3.0,5.0,2.0,2.0,Surprised,Mindfulness
P0737,6886,736,0.265427,0,4,Routine Complier,22,Female,Kinesthetic,Yes,Yes,No,Low,19,4,9.97,8.84,69.11,Pass,low,5.714522354995948,63.91085935344111,27,138.29888157939416,5,15,0.3538,1,High,2.0,High,1.0,1.0,2.0,5.0,Surprised,Peer_Support
P0738,10835,737,0.257143,2,0,Resilient Climber,20,Female,Auditory,Yes,Yes,Yes,Medium,24,0,86.65,23.77,74.73,Merit,medium,18.065893995901963,53.080399264623466,17,251.2403028429124,14,18,0.4645,1,Low,4.0,Medium,5.0,5.0,5.0,1.0,Normal,CBT_Session
P0739,944,738,0.365368,2,0,Resilient Climber,21,Male,ReadWrite,Yes,No,No,Low,15,3,92.4,86.6,98.97,Distinction,medium,2.202419375181471,58.124920773722074,9,204.18475867884897,8,33,0.8811,5,Medium,4.0,Medium,4.0,1.0,3.0,5.0,Happy,Mindfulness
P0740,4368,739,0.257904,0,4,Disengaged Drifter,29,Female,ReadWrite,No,Yes,Yes,High,19,4,92.36,95.53,74.24,Merit,medium,20.608480832136507,94.75169294267184,33,30.2801656557359,13,43,0.9638,5,High,2.0,Low,3.0,2.0,3.0,1.0,Sad,CBT_Session
P0741,7354,740,0.254128,2,1,Disengaged Drifter,18,Female,ReadWrite,Yes,Yes,Yes,Low,14,20,41.13,32.26,68.68,Pass,medium,5.558516887698367,84.30121119679455,20,195.64878491016816,17,45,0.5132,2,High,1.0,Medium,4.0,3.0,1.0,2.0,Happy,Peer_Support
P0742,9690,741,0.358909,0,4,Disengaged Drifter,26,Male,ReadWrite,Yes,No,No,Low,22,4,22.1,24.25,75.75,Merit,medium,21.11115472929161,62.49508608184449,13,88.6327565850536,16,5,0.4852,2,High,2.0,High,2.0,4.0,2.0,5.0,Bored,Mindfulness
P0743,11274,742,0.044051,0,0,Steady Performer,26,Male,Auditory,Yes,Yes,Yes,High,25,11,37.43,30.02,96.42,Distinction,medium,9.1081725499119,53.280038247251476,28,181.91547757949257,17,12,0.4959,1,Low,3.0,Low,3.0,1.0,2.0,4.0,Surprised,CBT_Session
P0744,11933,743,0.073072,2,0,Steady Performer,18,Female,ReadWrite,Yes,Yes,No,Medium,29,2,36.65,28.91,90.43,Distinction,medium,17.62172221291319,84.53076561933182,48,207.2382600200009,4,35,0.4944,3,Low,3.0,Medium,5.0,2.0,5.0,1.0,Surprised,CBT_Session
P0745,10170,744,0.277837,0,4,Disengaged Drifter,29,Male,ReadWrite,Yes,Yes,Yes,Medium,16,18,13.8,7.79,60.72,Pass,medium,8.342181849082335,78.62038629838825,29,76.9404648546635,19,21,0.3252,2,Low,2.0,Low,3.0,3.0,5.0,1.0,Scared,Mindfulness
P0746,11663,745,0.250568,2,1,Disengaged Drifter,18,Male,Kinesthetic,Yes,Yes,Yes,Medium,32,10,60.37,92.46,54.64,Pass,medium,21.835968438396893,70.22597622291175,13,142.4890070153069,19,17,0.9488,2,Low,2.0,Medium,5.0,3.0,3.0,4.0,Happy,Peer_Support
P0747,9269,746,0.35578,0,2,Resilient Climber,26,Female,Kinesthetic,Yes,Yes,Yes,Medium,21,5,47.59,22.7,54.9,Fail,medium,3.91265388692261,68.1805724595032,46,65.19421021752966,8,11,0.4496,3,Low,4.0,Low,2.0,3.0,2.0,2.0,Bored,Gamified_Task
P0748,12547,747,0.251617,2,0,Resilient Climber,24,Female,Visual,Yes,Yes,Yes,Low,21,15,85.8,41.04,70.68,Merit,medium,5.10595515326977,60.84071379645542,35,25.17827397808741,10,29,0.594,3,Low,4.0,Medium,5.0,1.0,1.0,3.0,Scared,CBT_Session
P0749,12126,748,0.263925,1,3,Resilient Climber,27,Female,Visual,Yes,Yes,No,High,18,0,2.84,4.48,83.39,Merit,medium,12.339692878652452,83.48056282687588,6,119.75816281090204,0,39,0.3068,5,Medium,5.0,Medium,4.0,2.0,4.0,1.0,Scared,Peer_Support
P0750,1328,749,0.094219,0,2,Resilient Climber,26,Female,Auditory,Yes,Yes,No,Low,22,14,59.71,86.0,70.14,Merit,medium,2.8845840978773607,98.53340138969352,18,115.25383883533767,17,6,0.9006,2,Medium,5.0,High,1.0,5.0,1.0,4.0,Normal,Mindfulness
P0751,226,750,0.254448,2,1,Steady Performer,28,Female,Kinesthetic,Yes,No,Yes,Low,13,11,76.91,71.64,45.04,Fail,medium,5.507544248140524,58.785762291841294,5,298.6893423042345,5,31,0.8118,4,Low,3.0,Medium,4.0,2.0,5.0,3.0,Scared,CBT_Session
P0752,4523,751,0.25841,2,0,Resilient Climber,24,Male,Kinesthetic,Yes,Yes,Yes,Low,25,8,74.24,92.45,82.77,Merit,medium,22.70662679087633,79.85583100077517,47,139.44218184731622,1,47,0.9627,4,Medium,5.0,Medium,4.0,2.0,1.0,1.0,Scared,CBT_Session
P0753,12777,752,0.049217,0,0,Resilient Climber,20,Female,Kinesthetic,No,Yes,Yes,Low,19,13,88.07,77.17,87.25,Distinction,medium,23.459262206401405,71.20925278729881,25,106.73516934693812,14,18,0.8471,1,Medium,5.0,Low,3.0,2.0,2.0,5.0,Normal,CBT_Session
P0754,10656,753,0.257223,0,4,Routine Complier,25,Female,Kinesthetic,Yes,No,Yes,Medium,25,14,72.72,28.72,58.21,Pass,low,9.653964574599703,72.33443608723324,2,178.33775194783564,13,5,0.5196,2,High,1.0,Low,2.0,1.0,3.0,4.0,Surprised,Peer_Support
P0755,10016,754,0.272948,0,4,Routine Complier,24,Female,Kinesthetic,Yes,No,Yes,Low,10,16,92.66,28.42,77.48,Merit,low,22.23557848332052,62.70736400639072,10,35.742544291252855,4,19,0.4735,4,Low,2.0,High,1.0,1.0,4.0,5.0,Surprised,CBT_Session
P0756,3588,755,0.252319,2,0,Resilient Climber,22,Male,Visual,Yes,Yes,Yes,Medium,22,6,34.13,68.97,66.34,Pass,medium,13.53096754048893,91.25674378307096,30,288.88306342689583,5,26,0.7884,2,Low,4.0,Medium,5.0,1.0,3.0,2.0,Sad,CBT_Session
P0757,12630,756,0.083574,0,0,Resilient Climber,26,Female,Visual,Yes,Yes,Yes,Medium,10,15,46.42,37.24,94.25,Distinction,medium,7.204076715096642,74.26278020736206,45,194.1384132213996,5,42,0.5549,2,Medium,5.0,Low,3.0,2.0,4.0,3.0,Scared,Mindfulness
P0758,10454,757,0.358349,0,2,Flourishing Achiever,19,Female,Auditory,Yes,Yes,Yes,Low,20,15,0.69,54.37,89.93,Distinction,low,17.155170584853767,77.1702926099132,5,228.90296778284585,17,36,0.6964,4,Low,4.0,Low,2.0,1.0,4.0,4.0,Happy,CBT_Session
P0759,12482,758,0.116738,0,2,Resilient Climber,29,Male,Auditory,Yes,No,No,Medium,15,8,4.09,1.3,68.81,Pass,medium,16.154741551221715,65.23804563986629,33,59.43860207043609,13,47,0.3044,2,Medium,5.0,High,1.0,3.0,2.0,1.0,Surprised,Peer_Support
P0760,11849,759,0.253881,2,0,Resilient Climber,28,Female,Visual,Yes,No,No,Low,12,12,24.5,4.09,81.31,Merit,medium,23.749882339500868,59.09042328334749,1,128.74857737150913,9,6,0.3433,3,Medium,5.0,Medium,4.0,1.0,2.0,1.0,Bored,Mindfulness
P0761,8859,760,0.258204,0,2,Steady Performer,20,Male,Auditory,Yes,Yes,Yes,Low,23,12,11.28,51.83,94.58,Distinction,medium,7.096087610413516,54.295519410141026,18,132.57984288489496,13,4,0.6748,1,Low,3.0,Low,2.0,4.0,5.0,3.0,Happy,Gamified_Task
P0762,13329,761,0.26327,0,4,Routine Complier,21,Female,ReadWrite,No,No,Yes,Medium,26,20,24.26,55.37,71.92,Merit,low,16.457368561219916,85.7059570462458,32,248.32386873131517,12,10,0.6963,5,High,1.0,Low,2.0,1.0,5.0,5.0,Sad,Mindfulness
P0763,12135,762,0.356923,0,4,Routine Complier,26,Female,Visual,Yes,No,No,Low,17,2,16.35,76.66,57.92,Pass,low,2.1965463656772783,59.81171408439278,47,10.358637130228738,2,14,0.826,4,Low,2.0,Low,2.0,1.0,4.0,5.0,Scared,CBT_Session
P0764,11674,763,0.35382,0,1,Disengaged Drifter,21,Female,Kinesthetic,No,No,Yes,Low,14,12,2.66,13.61,85.68,Distinction,medium,3.6138588900245465,84.50376770943988,49,97.24740142244396,5,2,0.3924,5,High,2.0,Low,4.0,1.0,5.0,4.0,Normal,Gamified_Task
P0765,7127,764,0.021312,2,1,Steady Performer,25,Female,Visual,Yes,Yes,No,Medium,18,1,91.74,50.72,53.12,Fail,medium,1.090122623875145,69.5188223023477,11,294.55854855984813,7,4,0.6592,1,Low,3.0,Medium,5.0,1.0,2.0,4.0,Sad,Mindfulness
P0766,3846,765,0.075453,0,2,Steady Performer,18,Female,ReadWrite,Yes,No,Yes,High,21,8,0.4,15.74,63.19,Pass,medium,23.98759566437248,70.78874004948257,21,147.7170976168034,11,22,0.4361,3,Low,3.0,Low,3.0,4.0,5.0,5.0,Happy,CBT_Session
P0767,8107,766,0.25091,2,1,Disengaged Drifter,21,Male,Kinesthetic,No,Yes,Yes,Low,35,0,74.32,9.66,92.55,Distinction,medium,19.452295034391987,73.45887480463858,26,120.9326212707624,12,36,0.3652,3,High,2.0,Medium,5.0,5.0,4.0,4.0,Normal,Mindfulness
P0768,3318,767,0.271458,0,4,Routine Complier,19,Male,ReadWrite,Yes,Yes,Yes,Low,16,2,10.1,41.57,82.8,Merit,low,19.09462933887144,68.38542540637715,25,44.75041058511744,10,8,0.5873,3,High,2.0,High,1.0,1.0,3.0,5.0,Bored,Peer_Support
P0769,1281,768,0.06586,0,4,Disengaged Drifter,21,Male,ReadWrite,Yes,No,No,High,21,18,90.63,13.18,64.65,Pass,medium,12.723699731628134,55.030998861129504,22,292.50774230212454,11,14,0.4143,3,High,1.0,Low,3.0,3.0,1.0,3.0,Normal,CBT_Session
P0770,6370,769,0.157259,1,3,Resilient Climber,21,Female,Auditory,Yes,No,No,Low,16,20,83.41,21.11,55.96,Pass,medium,7.901542906825118,65.48159050014229,27,15.807643218489096,0,2,0.4552,4,Medium,5.0,High,1.0,4.0,5.0,4.0,Normal,Peer_Support
P0771,9804,770,0.266646,2,1,Disengaged Drifter,18,Male,Auditory,Yes,Yes,Yes,Medium,30,11,66.46,31.91,58.71,Pass,medium,4.479078542641546,83.18671803469692,49,223.7822652521005,16,28,0.5223,4,High,1.0,Medium,4.0,5.0,2.0,5.0,Bored,CBT_Session
P0772,9804,771,0.25779,2,1,Disengaged Drifter,18,Male,Auditory,Yes,Yes,Yes,Medium,30,11,67.37,28.99,56.55,Pass,medium,7.547518993468664,83.28922007344354,13,232.89394338866745,15,5,0.4816,2,High,2.0,Medium,5.0,1.0,3.0,4.0,Surprised,Peer_Support
P0773,893,772,0.269007,0,2,Resilient Climber,24,Male,Kinesthetic,Yes,Yes,No,Low,22,15,5.26,9.38,49.8,Fail,medium,9.6473381043702,64.31121536199971,33,80.66044765852132,10,16,0.3613,2,Medium,5.0,High,2.0,5.0,2.0,1.0,Surprised,Gamified_Task
P0774,13892,773,0.255418,0,4,Disengaged Drifter,25,Male,Kinesthetic,Yes,No,Yes,Low,22,4,99.27,11.5,84.87,Distinction,medium,18.395132230546764,73.0051313278844,34,204.7519486477808,12,25,0.3629,1,Low,2.0,Low,3.0,3.0,5.0,1.0,Normal,Peer_Support
P0775,830,774,0.25516,0,4,Disengaged Drifter,21,Male,Auditory,Yes,Yes,No,Low,16,4,90.16,19.68,54.58,Fail,medium,13.412221144772506,59.67236140059687,41,36.94945187002308,17,20,0.4353,2,High,1.0,Low,2.0,4.0,4.0,2.0,Normal,Mindfulness
P0776,7264,775,0.101466,0,4,Disengaged Drifter,18,Male,Kinesthetic,No,Yes,Yes,Low,23,1,86.03,8.53,66.67,Pass,medium,2.782123410776102,60.51860407649179,35,84.54370726530315,10,7,0.3354,1,High,1.0,High,1.0,4.0,1.0,5.0,Sad,CBT_Session
P0777,8735,776,0.250942,0,4,Disengaged Drifter,21,Male,Kinesthetic,Yes,No,No,Medium,33,19,66.72,62.39,63.61,Pass,medium,1.4146672060549816,51.15235442033037,1,238.4915766047569,11,20,0.7385,1,High,1.0,High,2.0,5.0,1.0,2.0,Surprised,Mindfulness
P0778,11259,777,0.256265,0,2,Flourishing Achiever,26,Male,Auditory,Yes,No,Yes,Medium,25,11,35.99,30.39,98.05,Distinction,low,3.3536401292834523,94.83732749538724,21,260.7589956897267,5,10,0.5011,1,Medium,5.0,Low,2.0,1.0,3.0,5.0,Bored,Peer_Support
P0779,4370,778,0.356727,0,0,Resilient Climber,20,Female,Auditory,Yes,No,Yes,Low,19,12,89.7,26.01,64.27,Pass,medium,10.441470415039724,60.53533325374531,48,186.46105967133948,8,37,0.4958,3,Medium,4.0,Low,4.0,2.0,1.0,4.0,Scared,CBT_Session
